CellNumber	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015
39	364.340915477	340.916111129	32.3194470529	386.621927985	21.6873476447	276.219386091	16.0072328869	22.1851433876	248.973596586	35.9828980895	314.228091004	43.3734784022	34.6734225081	193.846621468	220.641928448	377.999742549	34.2228151124	29.9194505423	409.802565035	21.2500367988	36.8922894242
40	278.239273992	189.697812001	0.0	262.243902971	0.0	103.132210486	0.0	0.0	63.6265110739	0.111136427793	244.590161234	2.05694045899	0.0	107.737642921	141.301701402	321.794543461	0.0	0.687015612967	234.813687188	0.0	0.0
41	315.393370185	284.045781754	0.0	328.368766042	0.0	240.584522068	0.0	0.0	220.410051634	0.111136427793	241.998988465	2.05694045899	0.0	133.429427996	160.932887929	286.905769668	0.0	0.687015612967	358.829135355	0.0	0.0
42	346.890708497	361.515291434	0.0	393.986813846	0.0	354.714701733	0.0	0.0	335.923373754	0.0	245.254105509	0.0	0.0	155.866610791	172.553776064	272.322187617	0.0	0.0	473.767897075	0.0	0.0
43	414.753263867	425.774485604	0.0	433.655408811	0.0	359.224672756	0.0	0.0	390.311270864	0.518636663033	302.765018343	9.59905547527	0.0	184.43957651	248.730770931	337.110947948	0.0	3.20607286051	507.617241544	0.0	0.0
44	435.075811023	441.781536749	0.0	446.798950903	0.0	379.116266453	0.0	0.0	413.996525737	1.1540886543	326.266442165	13.4044382419	0.217641778261	194.268070406	264.955031906	341.064453321	0.0	5.47219702473	512.778778093	0.0	0.0
45	436.416108533	436.91539499	0.0	420.391579495	0.0	335.817119625	0.0	0.0	409.246978563	0.944659636239	320.526155178	17.4839939014	0.0	191.487228952	286.737452749	343.966942821	0.0	5.83963271022	474.367953647	0.0	0.0
46	413.355735621	420.034018359	0.0	421.392405463	0.0	353.610339962	0.0	0.0	393.894909824	0.611250352861	299.744132327	11.3131725244	0.0	183.2860741	250.543987839	322.967242181	0.0	3.77858587132	486.16504131	0.0	0.0
47	414.090879621	452.02314104	53.1095081508	462.894815746	38.1953352466	410.926030531	29.0638577592	36.5070166716	403.629335244	64.0366335704	347.807617428	77.2813651604	67.3379296833	249.224442793	272.905893077	394.492051932	60.631074846	57.0277591943	526.508316471	29.0231049381	62.2710257432
48	403.158336421	428.163216696	0.0	464.921437568	0.0	425.023028236	0.0	0.0	402.484111435	0.0	285.542827194	0.0	0.0	185.14915778	202.688664397	308.37605645	0.0	0.0	558.794082578	0.0	0.0
49	403.158336421	428.163216696	0.0	464.921437568	0.0	425.023028236	0.0	0.0	402.484111435	0.0	285.542827194	0.0	0.0	185.14915778	202.688664397	308.37605645	0.0	0.0	558.794082578	0.0	0.0
52	416.532485649	418.989887187	17.5648626842	440.065829739	11.8798915644	364.690831997	8.01689016182	11.6225935267	371.867392548	19.9124416779	320.169615016	30.4808199982	18.0827402818	206.198884524	246.723011326	354.722676685	18.3478303339	16.8938318433	503.262038784	13.0894981627	21.6193886323
53	210.464480541	160.270104341	11.725017282	211.093354738	10.5462129489	108.81362686	6.05519741893	6.73970502652	65.8953300767	19.182694338	186.369000317	24.2009073823	19.2581039509	100.892543914	107.88984152	256.180927374	15.2316454589	12.5446695696	206.430716352	11.0416234541	19.4148117685
54	389.304777792	397.190059324	0.0	427.317882053	0.0	365.572589706	0.0	0.0	360.509067067	0.190519590502	282.685987118	3.52618364398	0.0	174.436762214	208.779777643	310.922435964	0.0	1.1777410508	498.688768437	0.0	0.0
55	379.151976294	397.357439948	13.8683273202	421.33661418	9.43376709924	377.418022148	7.16626489337	9.60248313812	369.29991038	15.7992711067	281.624505837	20.3260618416	15.758895046	185.952653602	209.095531057	308.566864199	15.0366649515	14.2027563556	496.795389405	8.27411889553	15.6226720681
56	241.828207223	245.467638201	27.3583736579	262.385354493	24.607830214	220.518050147	14.1287939775	15.7259783952	188.192462575	44.8707565497	200.566395685	58.525724351	44.9355758854	149.904157477	143.119621698	262.354769146	35.5405060707	29.9579112753	303.583874066	25.7637880595	45.3012274599
57	417.752708899	436.645396359	39.4319890544	451.475827979	27.5027625642	395.20434225	19.2175740318	26.3658254297	395.045552186	45.7821457694	331.777679064	59.3871310225	43.259926181	234.113911417	258.09824641	366.546153193	42.3559718399	36.5585849084	522.863101828	28.4712366991	48.2938121537
58	440.807101033	441.411649093	0.0	437.623863829	0.0	366.390437787	1.61893805518	0.0772127756033	419.867269266	10.5522460458	332.904634093	19.0996678919	3.40932329561	197.781230827	275.931374392	354.698114261	0.198156100453	8.97743362427	501.980482195	0.0	0.00850920135743
59	345.602665737	347.930394039	15.6870891788	367.882101852	11.5692010293	324.346978292	7.45715803324	10.0665364102	318.301754763	19.554560884	261.223630055	27.9763857729	17.8788499985	171.583939337	193.200566516	286.750711881	17.2126791042	15.1555634954	428.132379645	12.8589647653	21.1892729849
60	292.026067997	304.793971105	29.7633845694	324.680559641	21.8177676518	253.219481307	15.2817900522	19.6695074857	236.992293152	39.5333806651	246.181167897	48.1936657812	39.7802028336	163.78279093	181.714044909	324.968398867	34.2884296932	31.9766100074	388.455656866	21.1330836609	36.811945053
61	402.207299488	424.524556671	0.0	460.940338724	0.0	417.065783899	0.0	0.0	395.528915653	0.256459935143	290.618417745	1.33702969157	0.0932750478261	183.920090092	205.957977511	313.960350042	0.0	0.873050982812	552.54720735	0.0	0.0
62	383.242496044	404.778207791	0.0	440.783112092	0.0	392.637604139	0.0	0.0	371.858407766	0.0	273.529384091	0.0	0.0	174.015125899	194.747735144	306.94947754	0.0	0.0	532.59764379	0.0	0.0
65	448.737098663	454.207776806	22.609472939	453.089482909	16.4332926116	375.214062089	13.6260018537	15.9209972706	419.013061552	31.2045068802	352.999051816	43.7060363024	25.4506168219	224.856246972	292.55106354	381.861841081	23.6358657264	26.990334912	518.242625596	17.5036853476	25.9276359348
66	322.169168535	300.593579503	84.8495775186	341.28955245	63.8022294952	263.99244832	40.7183533486	53.7144564821	194.369241781	107.218251632	312.989355661	132.257155924	103.266737283	249.165440989	208.734931111	395.36778616	95.7973279433	75.9703160581	360.313161048	67.408024913	116.835519802
67	373.00212687	365.471368817	56.9225505712	387.122235093	40.8862389501	306.182087687	28.0754338047	37.5670208609	291.661401476	68.023189897	325.356418251	86.3450409801	65.7407679062	230.94055979	244.887957777	382.316479283	62.633262877	53.301208559	421.490582255	40.6793594079	72.279544537
68	427.565841374	476.1741341	112.839681587	501.698369504	76.1019859025	433.418701849	56.7800426758	77.7053164727	393.003384611	125.992609624	408.587203694	143.353683951	123.699738829	318.902111396	304.160740971	486.002510485	120.539873061	104.136651526	580.406823626	71.659172488	128.181633711
69	158.921879231	148.046103993	6.90025076837	171.418483332	6.38960741445	63.8342562974	3.72422223935	3.93163691385	52.2619502574	12.5532011423	139.404079553	15.7610227185	13.0526493821	66.5905287677	101.636063535	264.550089794	9.47985982861	8.76541650595	227.829266905	6.44094701488	11.325306865
70	359.879654349	367.574979402	19.7828279788	377.519076547	14.9105734545	329.510145953	11.1679244118	13.0110640235	336.657301809	31.5403462137	280.370129066	39.6314182978	28.6049043545	185.832336986	215.268726951	315.940029469	23.2613371405	24.7376384049	435.518780777	13.7949306226	25.334332553
71	494.565146605	461.022556905	0.0	390.642518039	0.0	267.814190638	4.04734513796	0.193031939008	445.969662913	25.8585400207	391.488077315	46.6104602782	8.29012061945	215.086594524	386.297640615	420.79240825	0.495390251134	20.9970447604	412.272817833	0.0	0.0212730033936
72	441.6339462	434.90848258	21.2252194938	423.192013012	15.4271726558	345.234228928	13.6012258699	14.9848487235	407.341062998	34.5316752159	354.761854041	48.163094632	25.6437149637	218.53662069	298.728339558	376.716947752	22.2878499566	29.2325843117	474.217835327	16.4320311426	24.3444842537
73	284.023141385	282.932394787	17.4315498701	311.59872533	15.2082197809	282.270638922	8.58902078418	10.1091915868	248.938477458	25.2684229337	209.944695679	32.0743780135	24.2103562986	149.620391376	142.668995475	246.325358404	21.3181539602	15.0943662649	366.212432423	16.5624351811	29.1222176528
74	352.946238985	366.997042882	0.0	399.660974878	0.0	364.305452774	0.0	0.0	344.98638123	0.0	248.135587048	0.0	0.0	158.699278097	173.733140912	270.954423585	0.0	0.0	478.966356495	0.0	0.0
75	356.059348367	366.725661877	0.0	398.775158955	0.0	362.899246766	0.0	0.0	344.467086833	0.369604024176	257.212845146	1.92689573197	0.13442580422	159.649214287	179.050027461	274.846718803	0.0	1.25822053405	474.037258949	0.0	0.0
79	366.412361146	387.478155286	11.8290013172	411.273111411	10.9536127105	366.028988232	6.38438098174	6.73994899517	345.744016058	21.6626630797	276.5946236	29.6635338219	22.3759703693	187.801391636	202.281946983	317.617242473	16.2511882776	15.909734084	485.15988926	11.0416234541	19.4148117685
80	236.67631636	240.35686723	35.4996000254	258.353926528	28.3907590669	235.357020695	18.9857665914	22.617839919	199.943115934	50.5705701452	198.906821864	60.6514905445	52.2484230431	149.977084388	134.364331346	246.920960326	43.3239417165	38.6234688124	292.799313531	25.7725199339	48.8856946883
81	401.848164427	426.288580608	29.6297176663	461.596859924	19.499383307	409.580831295	13.7824533156	20.0904176439	382.844061208	32.0543211414	310.431051966	37.2651392986	29.1463685533	215.499213873	222.508909238	350.104935832	30.3198833524	24.2199481205	554.083268206	22.0144591149	34.445601302
82	234.99225341	230.078635509	43.5034588523	253.816022428	33.3844098162	202.188395575	21.1242576503	27.4202218711	164.788280305	57.1375576452	205.047189609	69.6917584057	54.5523242669	154.907328193	140.716168566	278.649377001	49.6427777385	39.3432165835	299.470880487	36.445198134	60.7669438298
83	403.158336421	428.163216696	0.0	464.921437568	0.0	425.023028236	0.0	0.0	402.484111435	0.0	285.542827194	0.0	0.0	185.14915778	202.688664397	308.37605645	0.0	0.0	558.794082578	0.0	0.0
84	429.701998124	441.93091771	9.87657255545	461.591387576	6.49979443567	408.047707784	5.40362013278	6.73541226911	415.118692077	16.274141793	328.762991125	22.6547727163	11.560030404	206.255045821	248.005165543	347.142159445	10.2057058344	13.4299564325	539.766511852	7.33815303829	11.4861217014
85	422.393028597	425.971771213	0.0	419.126860228	0.0	343.874426682	0.0	0.0	399.242734129	0.762078362008	308.106433613	14.1047345759	0.0	186.261401463	266.112901868	331.427616955	0.0	4.7109642032	478.610826722	0.0	0.0
86	285.245333599	284.07960855	25.4150593995	298.498756908	21.076165108	261.172055495	13.7332483606	15.9205461004	246.928218536	35.4021579242	222.402765122	46.1199836757	36.2972340217	156.542294178	165.756169692	264.40641437	31.1782282949	26.7643763704	338.648868276	18.4343668956	37.4038275877
87	400.551017634	415.201400885	19.7828279788	420.324724195	14.9105734545	360.458613271	10.3584553842	12.9724576357	378.095748909	26.8925670835	308.760866444	40.006331263	26.9468802307	204.697800452	248.521303857	343.385122601	23.1622590903	23.7770173425	482.397295865	13.7949306226	25.3300779524
88	455.904348832	469.741375983	44.4042542571	480.753774934	29.5359243731	419.887655288	22.2114828039	30.3509135692	431.504683865	54.7695359974	382.657159425	69.7022392155	47.8190110514	255.655728793	294.765725966	404.524022337	46.4026185699	45.2820847675	549.772149849	30.9195900523	51.1157056369
91	429.113199368	466.037821191	52.8863679048	497.924999187	35.488387055	455.518588257	26.193653815	36.3029619069	423.35972576	58.6689364206	349.310092165	67.0478965091	56.7383277405	256.143403545	253.119947801	384.47182262	56.0009701839	47.6475256262	586.558947037	34.772787489	60.3692008759
92	407.644791843	409.576744937	11.3486469383	437.32302203	8.92737822012	361.943835972	7.38813670949	8.21083006655	362.523986736	13.2287151116	308.224646121	18.830867593	12.4256604358	193.790759302	233.24034608	342.244485169	11.983066072	12.4865247153	501.295672496	9.09387810433	12.8541079517
93	275.403110096	263.168031825	5.81051662337	297.223578985	5.06940659363	251.470936276	2.86300692806	3.36973052894	225.791407151	8.42280764455	202.332134093	10.6914593378	8.0701187662	126.423277027	133.343554165	236.43580615	7.10605132008	5.03145542163	342.239452818	5.52081172704	9.70740588427
94	240.8700677	233.557795296	15.6127880114	256.988456844	13.0727858508	227.983560393	8.29812764431	9.64513831469	203.452020358	21.8172229891	179.200081088	26.6426296848	22.183676394	121.737775819	120.812813985	217.976788571	19.1421398075	15.3090453706	299.599039014	11.9775893113	23.555616736
95	420.258552015	418.056173615	18.301604042	403.254214744	13.4974012009	322.271876198	8.70001770545	11.7442924786	381.941662234	23.1812696738	321.668271226	43.4208915155	20.7498374424	206.368190699	283.142186113	352.288686209	20.0814589549	20.7850249425	451.373920577	15.0021255595	24.7208184824
96	396.080353871	409.489811513	0.0	437.350453659	0.0	380.15242321	0.0	0.0	380.233859376	0.190519590502	286.962993417	3.52618364398	0.0	179.29614812	222.287021435	323.072400845	0.0	1.1777410508	521.216654836	0.0	0.0
97	359.013807001	325.242519238	0.0	378.115017934	0.0	369.6106834	0.0	0.0	373.335021596	0.0	272.452242836	0.0	0.0	180.690949394	260.689644229	306.39839878	0.0	0.0	430.515787684	0.0	0.0
98	306.191156863	318.139276164	11.725017282	342.976005447	10.5462129489	316.950595228	6.05519741893	6.73970502652	291.221798898	19.182694338	231.923226274	24.2009073823	19.2581039509	167.63923163	168.772409027	269.35784984	15.2316454589	12.5446695696	400.782807118	11.0416234541	19.4148117685
99	337.72320723	343.648831674	0.0	366.601818118	0.0	326.320999184	0.0	0.0	322.816974158	0.142889692877	238.338548197	2.64463773298	0.0	148.989118907	174.766864131	261.243478855	0.0	0.8833057881	433.996598742	0.0	0.0
100	485.012037885	465.419439381	0.0	398.746406104	0.0	269.508766288	0.0	0.0	434.626316358	1.85756600739	366.593088656	34.3802905288	0.0	206.280703679	377.450697088	390.625729497	0.0	11.4829752453	418.941705666	0.0	0.0
101	491.30847646	468.285302664	0.0	393.656019068	0.0	257.546130753	0.0	0.0	437.09879366	2.00045570027	372.827724153	37.0249282617	0.0	207.906207209	390.893930372	396.952627424	0.0	12.3662810334	408.183830519	0.0	0.0
102	428.868793932	439.86549177	0.0	444.135690506	0.0	376.175599804	0.0	0.0	412.580060417	0.583466245912	311.00092214	10.7989374097	0.0	191.78663053	257.581866973	334.210889651	0.0	3.60683196807	514.866092394	0.0	0.0
104	428.588105621	445.474054994	13.4431126449	460.180649046	8.84694242633	400.57650196	6.25315011539	9.115096894	414.604194019	14.9321417189	318.934926882	24.1066233253	13.2238153621	208.363195048	251.529323822	344.072004256	13.7562433729	13.3932348112	538.610330468	9.98804163544	15.628096887
105	411.50320841	431.604913133	29.6297176663	466.299753795	19.499383307	417.179027808	13.7824533156	20.0904176439	392.516026105	32.1019510391	317.212732819	38.1466852096	29.1463685533	220.292577956	227.364799341	347.115090285	30.3198833524	24.5143833832	551.091064345	22.0144591149	34.445601302
106	332.196037337	329.507934392	21.4976058022	360.053148981	16.6386076229	310.365796461	10.3201649613	13.4362669392	285.028089833	27.6256487982	254.519399547	35.5677235972	25.8556937168	174.064796621	179.454997298	293.297470054	24.3187304243	18.7250974088	415.777805982	18.3797764924	30.8966788692
107	228.646950011	228.16508324	37.2607934217	242.971961788	32.7641289049	220.41651533	19.383691511	21.7756601334	174.224675077	62.6936921477	199.952623528	79.4355257439	64.3072100208	159.104154353	130.528562188	262.505312541	48.8691732438	44.3255397041	271.397263565	33.3554037596	58.674550953
108	413.901050048	425.611701031	16.3010299146	422.321981016	11.4813613377	350.798724101	8.74468986554	11.2031816246	388.258516548	21.9028241503	325.249722797	36.7890221157	22.1317092643	203.337624892	269.239499823	357.010058814	18.7322423986	23.2318895274	479.867238761	9.65313871145	18.2264507461
109	341.80472216	348.643500167	0.0	369.364379082	0.0	322.786749608	0.0	0.0	324.086802594	0.190519590502	243.29081016	3.52618364398	0.0	150.881507109	182.373561092	269.870761553	0.0	1.1777410508	437.358778867	0.0	0.0
110	311.494413283	330.210001931	0.0	345.790997869	0.0	347.928705663	0.0	0.0	362.102966483	0.0	260.639805941	0.0	0.0	215.366396769	260.327385547	300.718941467	0.0	0.0	381.045335516	0.0	0.0
111	216.391996503	225.096048656	9.87657255545	237.688764602	6.49979443567	220.308540861	4.59415110518	6.69680588131	223.310180519	10.6847737138	182.7931009	12.4217130995	9.71545618443	143.821130124	166.354757325	223.002942299	10.1066277841	8.07331604016	269.367117836	7.33815303829	11.4818671007
112	378.342994444	399.971352103	0.0	436.731654144	0.0	375.69916574	0.0	0.0	355.8743587	0.0	273.624858404	0.0	0.0	170.581154492	196.623359465	321.094919603	0.0	0.0	532.059148413	0.0	0.0
113	361.832355152	373.295923173	3.99175476471	375.397987556	2.93397266357	298.543121925	2.57211378818	2.90567725682	331.348789061	5.44790667626	272.16976554	14.0751701191	6.04343886155	163.008637863	230.589209403	320.515444955	4.93003716735	8.19048715437	436.547158013	0.935965857243	4.14080496743
114	428.305476491	419.208115373	13.8683273202	415.358262811	9.43376709924	340.946745857	8.78520294855	9.67969591373	387.519093083	27.3956673401	360.619973625	41.7031486364	19.6345935807	204.571325782	287.585076988	376.598023621	15.2348210519	26.0732685805	462.852593614	8.27411889553	15.6311812695
117	443.400791656	446.47982116	0.0	432.387224775	0.0	348.566183733	0.0	0.0	418.286466364	0.913251515341	325.390280153	16.9026846412	0.0	195.538245563	288.608459733	348.813186677	0.0	5.64547612394	490.037228377	0.0	0.0
118	368.299532801	322.800164367	0.0	339.858763841	0.0	210.561981513	0.0	0.0	246.619334031	0.714448464383	292.361797163	13.2231886649	0.0	153.878610203	233.724502795	341.607720192	0.0	4.4165289405	348.072803207	0.0	0.0
119	265.624903576	179.043591672	0.0	258.004758309	0.0	102.651100577	0.0	0.0	51.572713039	0.0	235.578896787	0.0	0.0	103.320555247	127.670168229	312.831024721	0.0	0.0	232.156562745	0.0	0.0
120	361.203353621	356.0109008	58.7119836511	404.375684668	46.7574008583	326.706339414	29.2676411297	36.5179161617	254.36999525	79.2150800438	319.677091749	97.0698819418	77.0129302461	241.308052628	214.345963924	399.374820037	68.7991434749	54.0632578638	447.204245144	48.7371422961	85.3489744744
121	192.864470882	175.332003948	13.679186829	195.020613766	12.303915107	170.304516187	7.06439698875	7.86298919761	145.580991246	22.379810061	144.010427504	28.234391946	22.4677879427	97.7778385318	91.0511721227	185.746094246	17.7702530354	14.6354478312	225.097889925	12.8818940298	22.65061373
122	260.235951516	268.980600358	59.2022209594	287.458876822	46.8834150832	263.487376252	29.7434057699	36.9402901318	207.719563793	85.8537546085	239.909734392	104.812379521	85.0862944767	199.302331658	158.283616829	304.08090941	70.9478540465	61.7860188603	324.465828377	49.6185177501	82.9826307233
123	371.514195037	393.31453824	9.87657255545	417.070775126	6.49979443567	374.214733859	4.59415110518	6.69680588131	368.274610775	10.7800335091	281.929519189	14.1848049215	9.71545618443	195.275290726	220.453756131	317.984596836	10.1066277841	8.66218656556	492.020741187	7.33815303829	11.4818671007
124	219.855249826	215.584206236	0.0	233.33495733	0.0	214.798288	0.0	0.0	207.953568741	0.0	156.936238662	0.0	0.0	104.07298064	114.536683183	180.345179242	0.0	0.0	271.809701464	0.0	0.0
125	347.871895067	359.214305813	0.0	388.641255958	0.0	351.643968244	0.0	0.0	337.596578873	0.0476298976255	244.869907431	0.881545910994	0.0	155.462558367	174.077715318	267.717442008	0.0	0.2944352627	463.976437244	0.0	0.0
126	333.031848915	340.821751275	51.4815545159	344.258304532	34.8010957334	296.147658213	26.0929457853	35.5042552957	305.242785936	57.9873272386	281.695139665	71.6368068024	56.9921413224	200.280180219	221.943575741	318.302346198	55.2166226386	50.0927145817	386.656791017	32.1605097249	58.349883305
127	443.43934007	428.134958325	0.0	417.725522115	0.0	335.655996725	4.04734513796	0.193031939008	406.148416254	25.5324321808	358.915976825	30.3459934001	8.56994576293	198.937197724	293.040791446	389.039071589	0.495390251134	16.8441866667	476.009234943	0.0	0.0212730033936
131	206.291172843	156.419358919	0.0	228.837719205	0.0	79.268001876	0.0	0.0	44.8682357281	0.0	186.272295198	0.0	0.0	85.506507493	119.026315829	262.006189386	0.0	0.0	194.452432487	0.0	0.0
132	220.577335924	181.999388139	0.0	233.264539498	0.0	87.7296912775	0.0	0.0	83.0238091301	0.238149488128	194.810630367	4.40772955497	0.0	96.187683621	147.544639124	264.557328206	0.0	1.4721763135	200.031183182	0.0	0.0
133	355.207610856	372.447386987	0.0	389.307958004	0.0	340.05729883	0.0	0.0	346.86223202	0.238149488128	257.49237569	4.40772955497	0.0	166.714733854	200.690364656	282.82004542	0.0	1.4721763135	454.219296166	0.0	0.0
134	340.500725352	351.295839127	6.7789360606	383.60672222	5.91430769257	349.269018349	3.3401747494	3.93135228376	323.606010375	9.82660891864	243.862506685	12.4733692275	9.41513856057	162.515788728	169.695840877	272.139801226	8.29039320676	5.87003132524	457.291976601	6.44094701488	11.325306865
135	203.46400796	211.967595928	39.7164489831	231.522316872	35.4759750207	204.552701031	19.9602288561	22.3551534304	150.802877321	62.9916793467	184.251619728	80.6060790902	61.8573885254	157.118442536	123.263735979	243.49259308	51.2044448518	39.945566214	260.436521637	38.240488052	66.4182907408
136	143.63387877	146.452844969	15.7910732141	147.970097144	11.9766007909	115.182120761	7.78634159606	10.0667803789	116.658126405	21.5875501001	120.994952886	28.575798877	20.9034413691	82.7622284261	97.8263515386	156.640825346	18.232221923	16.4698359762	169.547978284	12.8589647653	21.1892729849
137	208.772691917	175.126364355	0.0	192.024267592	0.0	114.792432915	0.0	0.0	123.996941761	0.142889692877	157.53262935	3.02767730701	0.0	74.2299856865	110.441642632	222.553946259	0.0	1.3329011063	218.382600438	0.0	0.0
138	251.271198551	218.169750803	0.0	191.487302991	0.0	127.724791883	0.0	0.0	203.755977341	0.857338157259	182.558922929	15.8678263979	0.0	96.6597687134	175.798976869	204.500483589	0.0	5.2998347286	197.743849103	0.0	0.0
139	419.100346142	428.127730555	0.0	421.833324483	0.0	336.653611973	0.0	0.0	390.622443031	0.714448464383	309.717164399	13.2231886649	0.0	185.200023211	271.049200032	348.423425123	0.0	4.4165289405	485.456700041	0.0	0.0
140	367.945359141	417.067909768	0.0	376.188693753	0.0	289.769608312	0.0	0.0	368.43235252	0.571558771506	287.978074266	10.5785509319	0.0	170.842061621	310.896364448	370.911154737	0.0	3.5332231524	411.411736481	0.0	0.0
144	65.6074203278	86.4111451143	0.0	136.752593802	0.0	18.2524309102	0.0	0.0	19.8561694838	0.0	66.8636048126	0.0	0.0	38.1537026769	83.7326127231	130.937778386	0.0	0.0	88.9516844897	0.0	0.0
145	165.386505439	236.958338604	0.0	232.254780432	0.0	190.250670287	0.0	0.0	206.841941567	0.0	167.51415532	0.0	0.0	171.325536368	180.31740349	222.766620257	0.0	0.0	218.925521786	0.0	0.0
146	403.537348392	402.389375567	34.5680039441	402.758825235	22.7492805249	356.965791738	16.0795288681	23.4388205846	403.714335709	37.9523901373	339.418578679	53.7606981433	34.0040966455	250.383192216	321.978948311	377.081161621	35.3731972445	31.6916842054	442.457608878	25.683535634	40.1865348524
147	411.447800613	437.672538278	13.4431126449	474.037813755	8.84694242633	433.141454248	6.25315011539	9.115096894	407.873561364	14.5431642216	301.962863585	16.9073317188	13.2238153621	203.938213214	214.933855438	326.848782122	13.7562433729	10.9886801658	567.895657258	9.98804163544	15.628096887
148	411.915510119	418.39029677	13.2400880947	450.574827151	10.4152745901	406.360881302	8.61949282774	9.57930174431	405.473245326	15.2667963219	307.134613566	18.8839348367	14.4966038418	203.569523729	247.229238544	335.071703161	13.9802437507	13.5370887484	527.646580651	10.609524455	14.996459277
149	233.290593308	206.956469434	4.77836193327	236.9860116	3.89826782937	220.555243125	3.38484690949	3.39024142971	216.598778177	8.526801207	177.282008761	9.42398300169	10.6881894934	108.889906343	148.564251898	214.89041009	6.94117665042	9.01587546264	268.808767315	1.09196016678	4.83093912867
150	242.648601893	209.883435798	0.0	203.302787444	0.0	163.738179286	0.0	0.0	178.757026217	2.692829319	217.315012489	15.8263297736	0.979388002174	92.2629770429	130.756283408	214.570732488	0.0	11.2651468045	213.249346024	0.0	0.0
151	266.548381817	234.822359067	0.0	238.595257283	0.0	185.738986139	0.0	0.0	219.465774755	0.743748968838	195.038017244	9.78762980944	0.10882088913	103.438769269	152.987208699	215.908103784	0.0	3.76662193181	263.852683459	0.0	0.0
152	461.519447636	448.323121989	0.0	389.457189345	0.0	294.479726388	5.66628319314	0.270244714611	436.822778636	35.4667254108	386.088230323	43.6910948287	11.8238106455	210.063917904	368.624140553	426.770139009	0.693546351587	23.1887942688	413.838874923	0.0	0.029782204751
153	274.790684968	336.063645907	0.0	319.378881296	0.0	207.963991661	0.0	0.0	242.462742245	0.0	231.48038928	0.0	0.0	126.879854778	252.043514292	381.485494816	0.0	0.0	374.669916434	0.0	0.0
162	355.102048353	280.915509867	4.07491632231	343.704465007	2.99509709406	345.140823672	2.6256994921	2.96621219967	359.994732632	6.12239426225	297.31685281	10.8288262291	6.55021694979	177.764300131	302.370837235	322.516298241	5.032746275	8.9203871765	367.693859602	0.955465145935	4.22707173758
163	236.379241725	226.021554465	9.90625542332	245.57086717	8.41077901881	221.417518956	5.76430427906	6.2756517544	203.241525561	16.2444142637	183.161056293	21.4432184367	17.4179741419	112.302032269	120.544386793	208.733679483	13.0556313062	14.505450641	279.908685382	6.45677758428	13.8482108517
