CellNumber	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015
62	297.70039606	175.389405602	0.0	430.549912432	0.0	12.3564008189	0.0	0.0	27.2452797534	0.0	195.212320021	0.0	0.0	86.1520240436	119.058880485	262.950693279	0.0	0.0	507.945476432	0.0	0.0
65	355.444591342	241.555918811	22.609472939	441.599330134	16.4332926116	79.8269412394	13.1826103974	15.9209972706	110.439005446	27.7953227302	262.872799863	30.4643947322	25.0500534255	150.837234874	158.401855938	342.706321203	23.6358657264	22.07377203	494.173179334	17.5036853476	25.9231038601
66	294.986376745	248.777905373	84.8495775186	331.836008962	63.8022294952	170.790689796	40.7183533486	53.7144564821	122.661263951	107.170621735	266.115063047	131.45137363	103.266737283	217.996844198	164.109738061	362.018523714	95.7973279433	75.6758807954	349.186271844	67.408024913	116.835519802
67	317.59158085	241.320955029	56.9225505712	376.333833894	40.8862389501	125.479915242	28.0754338047	37.5670208609	116.22835315	67.6897806136	261.511065328	80.7045649257	65.7407679062	180.385887052	160.013461076	347.802036406	62.633262877	51.2401617201	404.204481032	40.6793594079	72.279544537
68	370.913157898	335.534339837	112.839681587	493.687748344	76.1019859025	201.75894696	56.7800426758	77.7053164727	183.978297014	125.992609624	351.057841376	143.353683951	123.699738829	259.814002351	245.663185422	434.564423801	120.539873061	104.136651526	562.6372184	71.659172488	128.181633711
69	117.695650487	116.77548186	6.90025076837	159.587204329	6.38960741445	23.8568226685	3.72422223935	3.93163691385	15.227033242	12.5532011423	78.1154082515	15.7610227185	13.0526493821	31.7915055926	36.9210269232	133.471396907	9.47985982861	8.76541650595	212.648981828	6.44094701488	11.325306865
70	287.047482302	195.005801158	19.7828279788	367.273217621	14.9105734545	73.4074399157	10.7516793712	13.0110640235	79.9383585369	28.8567513465	212.34849574	33.0808988635	28.3221402956	124.706594962	130.486158733	286.837478914	23.2613371405	22.3131266853	416.802827467	13.7949306226	25.3300779524
71	384.427044295	263.313317778	0.0	372.370613068	0.0	117.906409941	1.9661199347	0.193031939008	170.713798329	12.2024161964	280.398365246	9.82895163964	6.87630032465	159.599922001	142.092723778	375.042678874	0.495390251134	7.40230984919	385.731493505	0.0	0.0
72	349.670328498	242.277340314	21.2252194938	411.736918187	15.4271726558	90.0086429492	12.7687357886	14.9848487235	127.993595954	28.559427115	260.509838984	30.5532776314	24.8916367501	153.349154487	153.979733907	341.361953632	22.2878499566	22.65140402	452.141568245	16.4320311426	24.3359750524
73	225.79266571	141.550132618	17.4315498701	303.1637913	15.2082197809	47.0663490094	8.58902078418	10.1091915868	35.8507506071	25.2684229337	156.838291233	32.0743780135	24.2103562986	97.0449780672	99.7810033252	222.740792076	21.3181539602	15.0943662649	351.83573152	16.5624351811	29.1222176528
74	273.703508629	154.923649629	0.0	390.066057029	0.0	11.4990179049	0.0	0.0	25.3547909542	0.0	177.420974342	0.0	0.0	79.8361581345	109.401152687	241.068241194	0.0	0.0	457.401305142	0.0	0.0
75	275.887749257	162.121774087	0.0	390.204501958	0.0	14.4625833743	0.0	0.0	36.6109434592	0.0365707153109	180.458882602	0.419834977085	0.0	82.6067049733	111.067638301	245.076525495	0.0	0.646548443394	453.380168645	0.0	0.0
79	291.18110118	192.171880886	11.8290013172	402.093479966	10.9536127105	56.0811246892	6.38438098174	6.73994899517	55.3332050155	21.5197733868	208.904334201	27.2461869414	22.3759703693	115.860145592	127.433390037	285.381674139	16.2511882776	15.0264282959	464.427245197	11.0416234541	19.4148117685
80	196.206895333	154.517636627	35.4996000254	251.302606531	28.3907590669	92.5544161049	18.9857665914	22.617839919	70.5684246315	50.5705701452	161.016904443	60.6514905445	52.2484230431	118.056297737	108.325193255	229.135643237	43.3239417165	38.6234688124	284.070602269	25.7725199339	48.8856946883
81	321.60319103	212.466893722	29.6297176663	451.885076549	19.499383307	55.4145096191	13.7824533156	20.0904176439	61.8754629264	32.0543211414	236.401790149	37.2651392986	29.1463685533	133.006895788	150.545687609	306.023231167	30.3198833524	24.2199481205	530.797520036	22.0144591149	34.445601302
82	194.558492009	161.199080206	43.5034588523	245.373435134	33.3844098162	91.2133601483	21.1242576503	27.4202218711	64.0033868172	57.1375576452	160.38108373	69.6917584057	54.5523242669	122.342134806	103.252960887	226.987919203	49.6427777385	39.3432165835	288.866600001	36.445198134	60.7669438298
83	314.285476903	180.7442579	0.0	455.077066534	0.0	13.4155208891	0.0	0.0	29.5805894466	0.0	206.991136732	0.0	0.0	93.1421844902	127.634678135	275.93265166	0.0	0.0	533.634855999	0.0	0.0
84	338.022141197	216.958581606	9.87657255545	451.992999239	6.49979443567	48.770156335	4.98737509212	6.73541226911	78.964969025	13.1760081499	237.703844259	14.8186043239	11.0907162494	123.754219505	143.527856254	312.887829207	10.2057058344	10.451028911	516.04723782	7.33815303829	11.4818671007
85	325.756209188	200.394392786	0.0	406.799021594	0.0	45.6613979986	0.0	0.0	78.0164077485	0.0	223.009336479	1.21221787994	0.0	111.335290192	127.093190182	298.661717943	0.0	0.0	453.761771807	0.0	0.0
86	228.951198884	160.781157738	25.4150593995	289.697315762	21.076165108	75.3167682758	13.7332483606	15.9205461004	65.7854804844	35.2116383337	170.942478537	42.8968545017	36.2972340217	112.931329706	110.7060312	241.951311017	31.1782282949	25.5866353196	325.633344298	18.4343668956	37.4038275877
87	317.86387552	215.516653735	19.7828279788	409.829807502	14.9105734545	76.4236892645	10.3584553842	12.9724576357	88.8598368984	26.4162681072	235.609531683	31.9485083281	26.9468802307	136.040795918	143.827808741	314.393223215	23.1622590903	20.8326647155	460.8977384	13.7949306226	25.3300779524
88	369.371695937	271.907894424	44.4042542571	472.37520119	29.5359243731	110.196988172	21.7865659916	30.3509135692	139.075004405	51.2737149353	292.321321544	58.9901770976	47.2447012405	183.73635009	184.567654747	372.830081346	46.4026185699	41.2066898638	528.656279028	30.9195900523	51.1113623987
91	352.359366148	252.357811321	52.8863679048	489.423042385	35.488387055	100.039377367	26.193653815	36.3029619069	101.306684043	58.6689364206	281.469995857	67.0478965091	56.7383277405	176.682835704	188.300596029	356.452518483	56.0009701839	47.6475256262	564.830524082	34.772787489	60.3692008759
92	326.388359462	201.284106595	11.3486469383	425.543408836	8.92737822012	38.8094568914	7.38813670949	8.21083006655	58.058568955	12.9429357259	226.503257871	13.996173832	12.4256604358	113.878436171	132.152465162	303.443188019	11.983066072	10.7199131391	476.720548862	9.09387810433	12.8541079517
93	219.585401373	127.022634651	5.81051662337	287.471013588	5.06940659363	20.2518853464	2.86300692806	3.36973052894	22.6825080624	8.42280764455	142.996532793	10.6914593378	8.0701187662	70.8112934472	82.2461264586	205.414537737	7.10605132008	5.03145542163	326.099873362	5.52081172704	9.70740588427
94	189.683909257	121.888967619	15.6127880114	248.397845929	13.0727858508	42.7268941452	8.29812764431	9.64513831469	35.5802799257	21.8172229891	130.73926245	26.6426296848	22.183676394	79.2187897974	84.5713613992	191.258700766	19.1421398075	15.3090453706	287.729494128	11.9775893113	23.555616736
95	329.769823275	219.682768944	18.301604042	391.064395478	13.4974012009	82.1586422779	8.70001770545	11.7442924786	104.84282293	22.2921782514	241.833188921	28.3796220369	20.7498374424	143.05145865	140.609518881	321.866369664	20.0814589549	15.2889000388	428.972677756	15.0021255595	24.7208184824
96	309.405343581	188.611463934	0.0	426.263718386	0.0	20.2449525338	0.0	0.0	48.0340435416	0.0	203.622456232	0.303054469986	0.0	101.850111858	127.642715269	277.602222144	0.0	0.0	491.870764993	0.0	0.0
97	309.020044283	208.589752792	0.0	366.711768142	0.0	6.68558713618	0.0	0.0	132.11057203	0.0	182.57479766	0.0	0.0	198.005723273	189.644239022	288.834613622	0.0	0.0	356.871039231	0.0	0.0
98	246.319220549	169.123514126	11.725017282	333.488207448	10.5462129489	41.2833493445	6.05519741893	6.73970502652	58.3636937977	19.182694338	174.793647666	24.2009073823	19.2581039509	110.943611727	119.254987095	244.754252127	15.2316454589	12.5446695696	375.658539104	11.0416234541	19.4148117685
99	260.63603283	148.925321818	0.0	356.634795039	0.0	16.8264312439	0.0	0.0	32.8518324512	0.0	169.335575898	0.22729085249	0.0	78.2576055702	102.462051653	232.255787197	0.0	0.0	413.837520285	0.0	0.0
100	370.50782904	246.623671017	0.0	382.674856469	0.0	93.3495537788	0.0	0.0	150.585863365	0.0	266.629004567	2.95478108236	0.0	146.754576565	139.013149329	355.615322301	0.0	0.0	392.035436199	0.0	0.0
101	374.832625358	251.691318179	0.0	377.105455694	0.0	99.4983255396	0.0	0.0	159.893961358	0.0	271.216532862	3.18207193485	0.0	150.878606725	139.888416344	361.744758504	0.0	0.0	381.143173137	0.0	0.0
102	331.945061869	201.437150481	0.0	432.335346706	0.0	38.5230055788	0.0	0.0	67.5886562542	0.0	225.723543937	0.928104314332	0.0	109.981974309	131.208685112	300.961182823	0.0	0.0	489.158115164	0.0	0.0
104	336.816688282	210.921590059	13.4431126449	449.305750919	8.84694242633	49.7058118982	6.25315011539	9.115096894	70.667181747	14.5431642216	238.081435994	17.5260679284	13.2238153621	125.713515728	144.347373446	311.992270462	13.7562433729	10.9886801658	513.784137527	9.98804163544	15.628096887
105	331.574628689	213.595458661	29.6297176663	456.597458503	19.499383307	57.7378863466	13.7824533156	20.0904176439	65.8054587159	32.0543211414	243.618425157	37.3409029161	29.1463685533	138.120621226	153.554153832	315.064633536	30.3198833524	24.2199481205	528.037834829	22.0144591149	34.445601302
106	268.152136568	171.20418328	21.4976058022	350.21093836	16.6386076229	53.4919401521	10.3201649613	13.4362669392	50.1721327966	27.5303890029	191.149430342	33.9561590102	25.8556937168	112.994016444	116.077976575	262.94148781	24.3187304243	18.1362268834	397.911295152	18.3797764924	30.8966788692
107	193.461244938	163.257246621	37.2607934217	236.068784585	32.7641289049	117.25165935	19.383691511	21.7756601334	77.5696278416	62.6460622501	166.475513706	78.6297434504	64.3072100208	135.526983241	106.426958029	246.412237637	48.8691732438	44.0311044414	264.677570746	33.3554037596	58.674550953
108	325.875078795	227.482339394	16.3010299146	411.841353833	11.4813613377	77.0774285324	8.74468986554	11.2031816246	105.612370316	21.0219754046	242.252724154	25.2281477857	22.0228883752	134.912170574	144.966470761	321.484224414	18.7322423986	18.9581405351	457.707586388	9.65313871145	18.2264507461
109	263.726252661	154.071153726	0.0	359.198729581	0.0	18.8760218308	0.0	0.0	35.9545317824	0.0	172.63391909	0.303054469986	0.0	79.7731032748	103.335682056	236.085408563	0.0	0.0	416.581338833	0.0	0.0
110	274.137217438	250.332530132	0.0	331.753216249	0.0	6.86151999911	0.0	0.0	174.616964229	0.0	195.548502424	0.0	0.0	199.218290287	200.563302763	281.305063131	0.0	0.0	297.769934903	0.0	0.0
111	185.025699357	165.261230593	9.87657255545	227.79510786	6.49979443567	19.1246352053	4.59415110518	6.69680588131	101.702866214	10.6847737138	136.543721928	12.4217130995	9.71545618443	122.892908366	123.822684284	192.955501791	10.1066277841	8.07331604016	224.528468589	7.33815303829	11.4818671007
112	293.092050732	179.352005079	0.0	425.875752902	0.0	11.7728040455	0.0	0.0	25.9584764531	0.0	192.260285816	0.0	0.0	82.5819449506	115.497190426	260.671618279	0.0	0.0	506.539249823	0.0	0.0
113	280.372910929	185.847796412	3.99175476471	363.673986302	2.93397266357	41.0627007414	2.57211378818	2.90567725682	63.932345017	4.9716077	193.858709777	6.01734718409	6.04343886155	94.7492652337	112.880918964	264.592940135	4.93003716735	5.24613452737	413.507888129	0.935965857243	4.14080496743
114	336.813802702	250.420801535	13.8683273202	407.027159156	9.43376709924	84.794589809	7.95271286725	9.67969591373	141.72082228	20.6896014827	250.22443558	23.1335983064	18.5094151758	141.368567806	146.562708576	332.292855658	15.2348210519	18.9721272103	443.061939514	8.27411889553	15.6226720681
117	341.926566415	213.133133245	0.0	419.481331151	0.0	52.7141925774	0.0	0.0	89.0714766237	0.0	236.311426269	1.45268501374	0.0	119.50011638	133.228776013	315.107743915	0.0	0.0	464.019087736	0.0	0.0
118	301.995866036	185.509016548	0.0	324.321505173	0.0	37.8622984592	0.0	0.0	64.5842280138	0.0	203.861511628	1.13645426245	0.0	93.7793674272	91.6050848265	289.329196926	0.0	0.0	324.286819776	0.0	0.0
119	244.391417787	138.340526376	0.0	241.228143617	0.0	0.273786140594	0.0	0.0	5.52312660568	0.0	153.178637026	0.0	0.0	51.6351777161	43.4707880659	240.799120438	0.0	0.0	211.184680227	0.0	0.0
120	316.049805507	243.906758766	58.7119836511	394.362023885	46.7574008583	130.484000135	29.2676411297	36.5179161617	90.3617377318	79.2150800438	259.539524891	97.0698819418	77.0129302461	187.828546577	156.74340162	358.412071061	68.7991434749	54.0632578638	430.317071649	48.7371422961	85.3489744744
121	151.169472339	98.070053305	13.679186829	186.722113933	12.303915107	42.3733476148	7.06439698875	7.86298919761	29.6385249773	22.379810061	103.177113421	28.234391946	22.4677879427	67.8881348308	64.8524744953	160.834633404	17.7702530354	14.6354478312	216.641350396	12.8818940298	22.65061373
122	225.64572506	198.289469273	59.2022209594	281.175542782	46.8834150832	145.885231296	29.7434057699	36.9402901318	101.175700368	85.8537546085	207.31261733	104.812379521	85.0862944767	173.014625004	136.839620754	288.578716043	70.9478540465	61.7860188603	317.277477926	49.6185177501	82.9826307233
123	297.003281029	203.362519943	9.87657255545	405.927373588	6.49979443567	29.6447774189	4.59415110518	6.69680588131	73.292534603	10.6847737138	209.223792553	12.5732403345	9.71545618443	122.968555355	143.04052242	279.63962856	10.1066277841	8.07331604016	457.33174159	7.33815303829	11.4818671007
124	171.427174501	106.963376246	0.0	224.297518047	0.0	6.33226780625	0.0	0.0	35.9776713117	0.0	109.246833535	0.0	0.0	62.3989073966	77.2729732929	158.96091423	0.0	0.0	250.793062279	0.0	0.0
125	269.347683363	152.924207025	0.0	378.922303032	0.0	13.2748223513	0.0	0.0	27.8538047866	0.0	174.725841527	0.0757636174965	0.0	79.3099739464	107.088119009	238.130756528	0.0	0.0	442.880043523	0.0	0.0
126	272.890604649	209.62635133	51.4815545159	335.237116034	34.8010957334	111.603471867	26.0929457853	35.5042552957	115.715116659	57.6539179553	227.315607179	65.996330748	56.9921413224	155.412355711	151.262042969	295.512731782	55.2166226386	48.0316677428	372.479971918	32.1605097249	58.349883305
127	347.704956353	240.329934267	0.0	404.737152893	0.0	76.2308595876	1.9661199347	0.193031939008	121.230554173	12.2785429916	245.996116664	8.96033063441	6.87630032465	129.284153115	133.898948637	330.898149188	0.495390251134	8.74818620075	451.987871778	0.0	0.0
131	183.541545814	109.251589654	0.0	210.918536925	0.0	0.468039091852	0.0	0.0	8.70424707989	0.0	112.739258419	0.0	0.0	39.2072111199	35.4929720397	203.064323419	0.0	0.0	168.570278315	0.0	0.0
132	188.88651477	121.273992245	0.0	215.198171472	0.0	12.0053895401	0.0	0.0	30.7080500435	0.0	121.836862858	0.378818087483	0.0	50.298674811	46.0007022829	211.1527548	0.0	0.0	172.30140634	0.0	0.0
133	275.762490273	170.359029701	0.0	378.291387265	0.0	21.5879044609	0.0	0.0	49.1537109926	0.0	186.351121266	0.378818087483	0.0	89.7009974216	114.055213695	252.546430215	0.0	0.0	428.737943842	0.0	0.0
134	266.584058514	156.895228644	6.7789360606	374.329345219	5.91430769257	25.8631197189	3.3401747494	3.93135228376	30.610385956	9.82660891864	177.630531575	12.4733692275	9.41513856057	90.2245954293	110.724851671	243.87848832	8.29039320676	5.87003132524	437.524012861	6.44094701488	11.325306865
135	172.823947327	151.526361271	39.7164489831	225.937975558	35.4759750207	109.33470266	19.9602288561	22.3551534304	61.3124367085	62.944049449	154.657314903	79.8002967967	61.8573885254	134.209232049	98.1501013566	225.407337432	51.2044448518	39.6511309513	253.656716816	38.240488052	66.4182907408
136	116.413854498	91.3656472404	15.7910732141	142.866154309	11.9766007909	43.1524771274	7.78634159606	10.0667803789	39.6606903094	21.4446604072	92.0204978752	26.1584519965	20.9034413691	61.7901457206	55.8870828082	128.519724213	18.232221923	15.5865301881	161.832658711	12.8589647653	21.1892729849
137	166.609465747	96.735994293	0.0	179.362227047	0.0	11.0710190147	0.0	0.0	19.7128277145	0.0	96.1206704752	0.22729085249	0.0	38.0599584374	44.7376712648	152.666142147	0.0	0.00416866686976	203.440561968	0.0	0.0
138	187.651533938	115.24502444	0.0	180.191198013	0.0	43.1897117982	0.0	0.0	69.7333544371	0.0	124.684274767	1.36374511494	0.0	68.4639818409	65.1617571323	181.260941531	0.0	0.0	185.128088732	0.0	0.0
139	323.579132531	205.119840632	0.0	408.938518633	0.0	43.0642351305	0.0	0.0	74.6078311399	0.0	221.43052256	1.13645426245	0.0	108.502780386	125.228076038	298.416166245	0.0	0.0	459.232952683	0.0	0.0
140	293.185131114	196.355304605	0.0	361.659500022	0.0	33.0824574014	0.0	0.0	68.5675545271	0.0	199.661059985	0.909163409958	0.0	102.886053581	113.045381291	282.812277861	0.0	0.0	382.503077416	0.0	0.0
144	43.0329386596	37.9385416223	0.0	118.669563151	0.0	0.543908263523	0.0	0.0	13.289912132	0.0	19.2917403541	0.0	0.0	9.5104485052	13.9980299232	103.650272189	0.0	0.0	57.7690873444	0.0	0.0
145	143.349051993	195.503210047	0.0	214.172993127	0.0	4.75919730583	0.0	0.0	137.429261106	0.0	133.385486433	0.0	0.0	111.895569259	126.331421305	197.28710329	0.0	0.0	152.43140282	0.0	0.0
146	342.11153695	275.75612222	34.5680039441	389.782828533	22.7492805249	83.5335787813	16.0795288681	23.4388205846	185.666941665	37.3967079984	262.643346801	44.3599047191	34.0040966455	229.010081756	210.215024296	354.624488988	35.3731972445	28.2566061406	385.056042	25.683535634	40.1865348524
147	325.043631638	197.126328338	13.4431126449	464.466897472	8.84694242633	32.9674887718	6.25315011539	9.115096894	45.3284705419	14.5431642216	225.593164525	16.9073317188	13.2238153621	114.486989183	141.964702128	295.30658302	13.7562433729	10.9886801658	543.435298084	9.98804163544	15.628096887
148	331.65435246	209.195869441	13.2400880947	440.120413606	10.4152745901	36.5070468323	8.61949282774	9.57930174431	78.8691350654	15.1000916802	225.071643433	16.0636968095	14.4966038418	143.576392146	159.891882517	306.747553617	13.9802437507	12.5065653289	491.767095875	10.609524455	14.996459277
149	192.98307627	130.252911308	4.77836193327	227.799282703	3.89826782937	23.9047999513	3.38484690949	3.39024142971	73.7509724824	8.526801207	118.465198742	9.42398300169	10.6881894934	107.719275805	107.348621391	192.582013079	6.94117665042	9.01587546264	234.868462246	1.09196016678	4.83093912867
150	186.816026927	143.185654131	0.0	200.499401616	0.0	34.112674096	0.0	0.0	100.708088041	0.266443782979	121.972604841	3.05879769019	0.0	66.2267797749	68.593432541	185.017052958	0.0	4.73002100917	207.637207661	0.0	0.0
151	208.191338078	116.883406578	0.0	228.352257223	0.0	28.6013975851	0.0	0.0	53.6658592697	0.0296048647755	130.479823487	1.04699350666	0.0	64.1787131393	71.3625042513	185.34427543	0.0	0.523396358938	249.54851416	0.0	0.0
152	367.4750281	260.371821668	0.0	373.05884145	0.0	105.606558971	2.75256790859	0.270244714611	160.454190646	17.1425924046	266.662770901	12.3188838256	9.62682045451	152.931298142	139.10703823	362.518391558	0.693546351587	11.4100265067	388.059782663	0.0	0.0
153	220.034696266	172.059535713	0.0	303.944044076	0.0	3.83300596831	0.0	0.0	23.1759944185	0.0	142.658929681	0.0	0.0	60.6239987589	78.2084477591	219.745768725	0.0	0.0	344.921927528	0.0	0.0
162	318.386582637	239.124702675	4.07491632231	335.2836298	2.99509709406	22.5644967142	2.6256994921	2.96621219967	206.756196502	5.17879988713	183.193381022	6.55882075689	6.16934383783	253.758124379	222.731732272	312.521393024	5.032746275	7.18731625297	279.439091905	0.955465145935	4.22707173758
163	184.283054537	123.858659504	9.90625542332	238.595722254	8.41077901881	40.2782771979	5.76430427906	6.2756517544	49.982526422	15.7822455902	127.587614604	19.351787185	17.2314240462	72.9828568628	81.343183579	187.10081327	13.0556313062	13.6565995764	269.726032651	6.45677758428	13.8482108517
