CellNumber	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015
91	345.455966703	170.270461651	47.1875841365	294.319959399	29.373307901	49.1863253233	51.8734457423	24.7847395624	76.1168586443	34.2219935859	188.245861968	50.5440183576	87.014390451	55.4397578826	59.1760237479	246.53712765	47.1298809861	49.9082768601	453.59915182	50.3040094189	37.3825109611
92	284.707262989	102.831249117	10.3708573496	237.870244635	7.15991560243	9.98800755312	11.1524041092	7.05741594669	19.8904988668	8.45834686027	127.829547405	10.0354829609	18.11252087	13.2624745171	15.6800128978	191.355864506	10.1104884483	11.7609398751	341.309653373	12.5047706287	7.20606681894
93	190.575060699	61.9549327713	4.90618101722	155.509746498	3.8325980362	7.27069411855	6.23055334139	2.07346832812	8.09566039411	4.65506949227	77.8883986793	7.61545712143	14.7480345036	5.89002048502	5.59936635431	122.239467934	6.12955243655	6.16340230963	239.221818457	7.80679997778	5.36215165
94	168.076340441	75.5927298448	13.8041167992	144.431229229	10.599168736	19.4214086459	17.8674160155	5.79371937735	23.3856960649	11.7146497015	83.3321950697	19.4219415935	35.9243940981	17.3928127042	17.09010924	117.449843851	16.8182567089	17.4009777884	223.99802154	18.8445863134	14.1068510567
95	273.224116011	137.050679012	15.7540072288	243.74128174	10.452889534	18.5179307226	18.5055093109	7.94966444279	35.8754454161	12.9911862381	160.564839306	19.6776531141	36.3961614637	18.2711005345	24.6845881644	218.043133675	16.8931888966	17.3019170474	304.871361716	20.398050875	14.0733483663
96	264.211921182	81.4233424098	0.0	223.908228944	0.0	0.0	0.172351800082	0.0	2.66690830674	0.0	101.241984664	0.0	0.0322487783863	0.0361372728046	1.33029601948	161.68253926	0.0124305785571	0.0	346.40088218	0.0	0.0
97	164.591469917	84.7715481664	0.0	199.42641722	0.0	0.000949537918702	0.0	0.0	0.197815772897	0.0	59.8719135345	0.0	0.0	0.118367330528	0.543304477791	106.353605037	0.0	0.0	243.054538502	0.0	0.0
98	213.082247426	91.5383834752	9.91634606968	188.688766451	8.07259583401	15.1693047539	13.6382368624	4.14693665624	18.9483923404	9.51068076051	99.5802878505	15.3867753852	33.0065179179	13.7884490361	12.5380709149	144.69079579	12.9209952337	14.8147518418	287.082542098	15.6135999556	10.7723115577
99	231.887652769	67.7373485815	0.0	186.240718249	0.0	0.0	0.129263850062	0.0	2.04553254563	0.0	88.0426299063	0.0	0.0241865837897	0.0246841433429	0.978773783173	139.35406268	0.00932293391786	0.0	304.924940269	0.0	0.0
100	263.593137088	147.771934308	0.0	254.477134794	0.0	0.0	1.6804300508	0.0	23.1301060045	0.0	173.042125536	0.0	0.314425589266	0.320893863458	12.7240591813	241.729820901	0.121198140932	0.0	230.064412726	0.0	0.0
101	261.229899884	153.108125045	0.0	256.221268118	0.0	0.0	1.80969390087	0.0	24.8808549989	0.0	178.35774569	0.0	0.338612173056	0.345578006801	13.7028329644	247.404742176	0.13052107485	0.0	217.032076532	0.0	0.0
102	284.665335487	100.190900237	0.0	238.925279314	0.0	0.0	0.527827387753	0.0	7.51926080435	0.0	125.644512497	0.0	0.098761883808	0.100793585317	3.99665961462	191.128439535	0.0380686468312	0.0	346.269410456	0.0	0.0
104	302.355404634	114.077560698	11.7018176046	251.447805706	6.97844601814	11.7080299594	12.5228106061	6.45238773664	23.1926449108	8.82031713553	140.50112459	12.5917786623	22.278739318	13.1873187575	16.7365935267	202.701085712	11.3234199554	11.7964945227	379.803816114	13.1718038289	9.12042223703
105	314.236601194	124.023190663	25.791761251	257.316653864	15.381064693	25.8054537882	26.8688016957	14.2215892971	40.7394877632	19.4406989926	150.764470076	27.753308072	48.9671028212	28.926050245	31.342433614	207.927376893	24.9049119836	26.0004369072	408.725697863	29.0317308882	20.1021551347
106	242.768394512	102.896610293	18.4096157848	203.349575553	12.7922176368	23.1432061665	21.4891871647	8.88746642194	30.4310187431	15.7903719821	122.226706695	24.4820169335	45.8318736053	21.4357711313	22.1899737928	170.561755185	20.5659216087	20.9936169217	305.394706646	25.290843585	17.4250216782
107	182.395150997	145.208463813	31.7056259336	175.007525145	25.35747841	47.1092599993	44.4003979111	13.901207774	66.4151467044	29.3027422758	141.992792804	46.8264780965	106.371985084	46.8267115037	41.587102682	174.249626506	40.8272256563	50.5144315986	230.667557576	47.2746078872	32.6783673253
108	282.516067682	135.130662774	14.8084913087	249.289651434	9.87979298778	16.4597189728	18.7566431927	7.45186456793	38.5741131343	10.5994997389	151.898442884	15.8643230476	31.7880648303	20.2044060867	24.5821331561	215.313772456	15.8151323561	18.970257711	323.855157291	15.0596016518	11.8198201248
109	231.485313899	69.5929008714	0.0	188.988750251	0.0	0.0	0.172351800082	0.0	2.62911554377	0.0	89.8448071722	0.0	0.0322487783863	0.0329121911239	1.3050317109	141.678698069	0.0124305785571	0.0	300.845426403	0.0	0.0
110	124.917851794	88.4627080508	0.0	190.494665454	0.0	0.00807107230897	0.0	0.0	0.301998220972	0.0	54.2160709909	0.0	0.0	0.707802254027	2.28113951748	93.5020829099	0.0	0.0	183.804774552	0.0	0.0
111	101.63672935	67.2441959705	8.59725375033	134.103428206	5.12702156435	8.60609085002	8.9419045819	4.74052976569	13.4568932009	6.48023299753	53.371836676	9.25110269067	16.3196802089	10.0122855099	11.5330121041	78.0327389579	8.30060144633	8.66681230239	141.020920019	9.67724362941	6.70071837822
112	260.589063463	69.2622088638	0.0	216.419236947	0.0	0.0	0.0	0.0	0.3250177616	0.0	91.3936545528	0.0	0.0	0.0	0.0	149.987792361	0.0	0.0	352.155868368	0.0	0.0
113	225.893817208	90.6359543208	3.99175476471	206.041807217	2.93397266357	4.88002040882	5.83718883294	1.64678272111	13.6018958626	2.40451071698	105.119852226	4.19102735063	6.5089470368	5.69505221199	9.17329186627	160.482898307	4.59022828221	5.07417316914	270.574445075	3.23098635782	3.38254775669
114	307.514439576	143.125967059	12.8112382311	256.735739962	8.25315323406	14.5912710535	18.3182944363	6.45541420242	52.5008324378	9.27433607099	171.543269184	13.5567973128	33.3675245556	19.0560438215	26.124290889	242.183107725	14.4450760274	16.4653193794	302.311809198	12.9586275035	10.186700995
117	279.21105252	112.506673785	0.0	242.950688473	0.0	0.0	0.826164606917	0.0	11.5599387371	0.0	137.912809736	0.0	0.154583818134	0.15776387267	6.25564113593	204.225993347	0.0595857080837	0.0	316.191156269	0.0	0.0
118	216.042769699	89.5672130515	0.0	197.772305704	0.0	0.0	0.646319250309	0.0	9.06100382396	0.0	110.343022018	0.0	0.120932918949	0.123420716715	4.89386891587	178.72039826	0.0466146695893	0.0	180.700893783	0.0	0.0
119	156.217605094	46.1981939123	0.0	143.129362384	0.0	0.0	0.0	0.0	0.239577853286	0.0	62.0734711961	0.0	0.0	0.0	0.0	131.711481172	0.0	0.0	79.1625846257	0.0	0.0
120	293.50503216	184.076174198	50.7273324039	267.914256139	36.5910037711	66.3343131888	61.8505687244	23.5686522212	84.4142626803	43.4959354416	196.48850383	68.5418366029	131.066341441	62.1171262346	61.1188998501	252.964084252	58.5995597084	61.8761588543	343.126320566	69.4262734833	49.0049026709
121	128.801330329	65.9883765809	11.5690704146	113.27208456	9.41802847302	17.6958605216	15.9112763394	4.83809276562	21.9234188881	11.0957942206	71.7082907037	17.9512379494	38.5076042376	15.943345167	14.1780420181	96.8295769181	15.0744944393	17.2838771488	170.396125539	18.2158666148	12.5676968174
122	224.048228911	180.874733283	50.8425865133	212.181491096	36.5810536821	65.2913854306	63.8641313505	24.5889309377	94.054868854	43.7187553338	181.235165263	66.6098993909	140.251457698	67.7963419164	63.7823811351	212.688605961	58.8590183248	69.2571845681	284.593936676	68.0657307771	47.1529546734
123	247.678711862	93.267995882	8.59725375033	221.460658843	5.12702156435	8.60371700523	9.02808048194	4.74052976569	14.7682174592	6.48023299753	106.172006818	9.25110269067	16.3358045981	9.81990048454	11.5094030967	159.123646572	8.30681673561	8.66681230239	328.426845445	9.67724362941	6.70071837822
124	133.09867939	43.0538883204	0.0	117.418470807	0.0	0.00142430687805	0.0	0.0	0.194683199308	0.0	48.7523694485	0.0	0.0	0.122724607221	0.38546347081	79.2653620015	0.0	0.0	182.057071798	0.0	0.0
125	245.476010391	67.3799474669	0.0	194.539326028	0.0	0.0	0.0430879500206	0.0	0.893483654547	0.0	88.7412938935	0.0	0.00806219459657	0.00822804778098	0.326257927724	142.426122415	0.00310764463929	0.0	329.918665755	0.0	0.0
126	246.320861618	159.516778501	46.3642792954	227.230083282	29.3100042481	49.047332944	52.2881619759	23.9024672261	79.8361790061	33.1344641411	165.618828202	49.5774928146	84.6201314702	55.4530078	61.3128360031	207.271903316	46.9016148052	49.889768717	296.463107299	48.4019335911	36.950516783
127	295.620453425	133.002723856	0.555574290173	257.973041434	0.480397515356	2.77358178814	8.3236037724	0.17025428905	37.9950848628	0.973980891207	166.933116642	0.286668178783	15.6265417944	8.30456540524	16.1074411719	240.649583784	3.91513837122	6.43537635646	293.728354098	0.125993790604	0.25858715027
131	110.238699647	34.1914113235	0.0	110.208623526	0.0	0.000474768959351	0.0	0.0	0.177738061941	0.0	44.156588143	0.0	0.0	0.03983317518	0.12006638741	92.8554972629	0.0	0.0	58.9314367037	0.0	0.0
132	111.530322051	45.3443287679	0.0	117.31486655	0.0	0.000949537918702	0.215439750103	0.0	3.10623279906	0.0	54.4843054931	0.0	0.0403109729829	0.120806589265	1.87142241344	100.304493497	0.0155382231964	0.0	62.3441610068	0.0	0.0
133	239.694515199	76.7762693844	0.0	200.432505187	0.0	0.000949537918702	0.215439750103	0.0	3.2442261577	0.0	96.0252578318	0.0	0.0403109729829	0.120806589265	1.87142241344	150.111733579	0.0155382231964	0.0	308.800348992	0.0	0.0
134	247.492875693	78.2525015309	5.72387785343	198.04396591	4.47136437557	8.48247647164	7.26897889829	2.41904638281	9.46975314452	5.43091440764	98.655115244	8.884699975	17.2060402542	6.87169056586	6.53259408002	150.196565217	7.15114450931	7.1906360279	334.375899705	9.1079333074	6.25584359167
135	168.454360806	133.812526442	34.0165174563	165.841007818	26.9045983849	51.1278707365	44.3804918224	13.9357392329	60.2996963198	32.0697028147	137.791177335	52.7088795747	109.566569771	43.9837176576	39.7422432958	165.255862553	43.0780604144	47.6836036961	224.863387964	52.6680407079	36.7894646394
136	95.4106685364	61.6106577904	13.6074188028	94.4602276442	9.36701936216	16.4990042579	16.4788519529	6.81399809382	25.9275126897	11.3358442658	65.5201254146	17.0224209545	34.602350207	17.4396621529	17.8900761594	83.4560337576	15.1013671774	17.3181618346	113.085399917	17.4840436072	12.110878286
137	102.813155815	35.2580070957	0.0	101.382748212	0.0	0.0	0.175061038424	0.0	3.67534472084	0.0	45.5060259557	0.0	0.526209328124	0.0868249616403	1.12948627989	82.4380881678	0.00932293391786	0.0220610798288	103.244230989	0.0	0.0
138	123.968537531	68.8178272529	0.0	119.270478237	0.0	0.0	0.775583100371	0.0	10.6783406762	0.0	80.6814446239	0.0	0.145119502738	0.148104860058	5.87264269904	112.885944374	0.0559376035071	0.0	109.319248442	0.0	0.0
139	261.535251673	100.406130362	0.0	231.550214266	0.0	0.0	0.646319250309	0.0	9.0958694284	0.0	123.376381285	0.0	0.120932918949	0.123420716715	4.91320497355	186.141957175	0.0466146695893	0.0	304.308068651	0.0	0.0
140	204.968305372	92.1602154406	0.0	210.579022485	0.0	0.0	0.517055400247	0.0	7.26516536176	0.0	104.684838762	0.0	0.0967463351589	0.0987365733718	4.18579994021	161.814282497	0.0372917356714	0.0	226.894761934	0.0	0.0
144	5.07239863294	6.09267132669	0.0	30.5130463818	0.0	0.00132935308618	0.0	0.0	0.0335566884854	0.0	3.24474608905	0.0	0.0	0.111532890504	0.336185884747	5.47598804908	0.0	0.0	6.60231563268	0.0	0.0
145	45.8062797389	56.0555482565	0.0	115.799469791	0.0	0.0116318395041	0.0	0.0	0.293621024247	0.0	30.0961282346	0.0	0.0	0.983437982498	3.00057654489	48.0579154363	0.0	0.0	63.9332312915	0.0	0.0
146	227.31786306	158.875209961	30.0903881261	253.548012846	17.9445754752	30.1096861356	31.7993587869	16.5918541799	53.5434269996	22.6808154914	152.147248803	32.3788594174	57.212939668	34.1329796212	40.9944581494	196.824603832	29.0883609163	30.3338430584	270.445689923	33.8703527029	23.4525143238
147	308.788661466	99.5512636916	11.7018176046	246.69988721	6.97844601814	11.7080299594	12.1709256809	6.45238773664	18.4267170927	8.82031713553	126.030825282	12.5917786623	22.2128980621	13.1201230339	14.0721537836	187.252688908	11.2980408575	11.7964945227	415.280731309	13.1718038289	9.12042223703
148	277.608535556	106.856598296	12.0993335745	242.417741814	8.3532348695	11.6526754786	12.8603303024	8.23365193781	21.0758857727	9.86807133698	121.562463148	11.7080634544	21.1030566673	15.4534952576	17.2251332004	178.654645372	11.7846931001	13.721096521	365.093729124	14.5888990668	8.40707795543
149	115.393876092	65.7198135181	4.77836193327	130.572705446	3.89826782937	6.42426472189	7.68067943103	1.92124650796	12.2977326355	3.03922790845	50.3300762249	5.07136990849	11.5952363351	8.765129404	8.11876409798	82.9447012347	6.09121589584	8.82247379031	162.562680801	3.76948408412	4.00231535018
150	192.194805033	69.7160774853	0.0	131.498117117	0.0	0.0	1.03073773048	0.0	36.4363042498	0.0	98.9362808179	0.0	11.7904035948	1.23314852988	3.73774459816	152.047569715	0.0	0.431477817435	137.903119423	0.0	0.0
151	159.116920789	60.6325773482	0.0	131.978670435	0.0	0.0	0.492933924428	0.0	8.73933365503	0.0	76.6528636732	0.0	1.12498390378	0.181590450899	3.39225783091	120.667278658	0.0290046833	0.0365029012852	167.774294874	0.0	0.0
152	281.730011803	163.358048683	0.777804006243	270.293912753	0.672556521499	3.8830145034	11.6887671127	0.23835600467	50.5375902231	1.36357324769	196.354395508	0.401335450296	20.2314409227	11.4932768268	23.4780004647	273.502789264	5.4942458272	8.95112225698	233.099855562	0.176391306846	0.362022010379
