CellNumber	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015
39	82.7042399735	67.5950872293	28.8368569723	114.507041946	17.9503548284	30.0583099198	31.7004390647	15.1462297326	46.3913370522	20.9134405247	69.2387578468	30.8880112185	53.1754608311	33.8798520394	36.1762619308	131.142181822	28.801593936	30.4995025256	73.7697779321	30.7413390893	22.8448678096
40	18.336973158	4.02888499609	0.0	42.2299421838	0.0	0.0	0.0	0.0	0.0608156230871	0.0	6.90484152963	0.0	0.0	0.0	0.0112596917515	61.0780885925	0.0	0.0	5.44711923585	0.0	0.0
41	27.7098020654	4.43212115877	0.0	56.7496318837	0.0	0.0	0.0	0.0	0.0608156230871	0.0	8.7189692651	0.0	0.0	0.0	0.0112596917515	67.7078422444	0.0	0.0	7.17128221567	0.0	0.0
42	31.2099058748	1.96165177772	0.0	64.8129358466	0.0	0.0	0.0	0.0	0.0	0.0	6.66116995043	0.0	0.0	0.0	0.0	69.9027455247	0.0	0.0	5.74389222392	0.0	0.0
43	53.2105180413	15.3085289826	0.0	91.2945539257	0.0	0.0	0.0	0.0	0.283806241073	0.0	23.8531407455	0.0	0.0	0.0	0.0525452281738	99.8189194037	0.0	0.0	19.4575346974	0.0	0.0
44	66.439565414	20.4498380203	0.0	107.394811518	0.0	0.0	0.0	0.0	2.23908432447	0.0	33.2119245068	0.0	0.0563682479152	0.0	0.0562984587576	117.790669014	0.0	0.0	28.2773696262	0.0	0.0
45	69.0531704727	26.1319172739	0.0	108.280006997	0.0	0.0	0.0	0.0	0.516932796241	0.0	37.4993189021	0.0	0.0	0.0	0.095707379888	119.399866124	0.0	0.0	30.3120344275	0.0	0.0
46	56.6933429871	17.6638763152	0.0	94.9925456384	0.0	0.0	0.0	0.0	0.334485926979	0.0	26.8279759596	0.0	0.0	0.0	0.0619283046334	104.16248266	0.0	0.0	21.8243438216	0.0	0.0
47	138.082871612	134.103815034	49.0693727317	184.883840934	33.5492552299	57.0201706916	59.6702273637	23.0865150425	83.9612214382	34.5777705843	118.453437904	54.9182657986	92.7838571048	62.104498502	65.0507986094	194.655352788	53.1142669263	57.0125415535	132.676706311	50.5355888633	41.6223817216
48	37.4518870498	2.35398213327	0.0	77.7262635506	0.0	0.0	0.0	0.0	0.0	0.0	7.99340394051	0.0	0.0	0.0	0.0	83.8832946297	0.0	0.0	6.89267066871	0.0	0.0
49	37.4518870498	2.35398213327	0.0	77.7262635506	0.0	0.0	0.0	0.0	0.0	0.0	7.99340394051	0.0	0.0	0.0	0.0	83.8832946297	0.0	0.0	6.89267066871	0.0	0.0
52	77.9142760296	44.4477289204	15.2520544217	112.607870224	9.28451098533	16.2251462862	16.2607969381	8.27439589908	25.0865516746	11.5049189321	53.6024125421	17.2209894683	31.391186027	17.5792378024	18.8719691917	126.157465193	15.1675054722	15.92449624	53.2080889582	17.9178516278	12.3282861648
53	41.0083060811	36.4212955702	9.91634606968	56.7825455052	8.07259583401	15.167880447	13.6382368624	4.14693665624	18.6932407203	9.51068076051	35.9623892809	15.3867753852	33.0065179179	13.6657244289	12.1526074441	71.2034732778	12.9209952337	14.8147518418	41.4745890899	15.6135999556	10.7723115577
54	40.5988429464	6.97570892777	0.0	77.9765784275	0.0	0.0	0.0	0.0	0.104255353864	0.0	13.2845974296	0.0	0.0	0.0	0.0193023287169	86.0583194716	0.0	0.0	11.022240216	0.0	0.0
55	61.3569933921	34.5315726068	12.589008515	98.109677923	8.06099422792	13.4818383382	14.3482139146	6.3873124868	20.8360482516	8.88474371451	37.2071170414	13.4421300413	22.7480052997	15.2520457999	16.2445785066	105.533781567	12.8597532821	13.7409854715	38.4718138854	12.9082299872	10.0832661349
56	91.7066205714	86.9079736724	23.1381408293	109.686105942	18.836056946	35.3917210431	31.8225526788	9.67618553124	43.6783773038	22.1915884412	85.3511042657	35.9024758988	77.0152084752	31.886690334	28.3673437279	123.047873614	30.1489888787	34.5677542976	98.1109459285	36.4317332296	25.1353936347
57	114.350300061	87.840308452	34.6896970329	148.048315291	22.1476353928	37.9561683155	38.4625764198	17.9418403463	55.3546964176	26.5002792018	94.2986676316	39.5597925441	70.1354002211	40.4206144164	42.5406976472	162.224365657	35.5905086113	37.2380123859	100.170493881	40.0695172238	28.8468545414
58	76.0732618245	29.1710329422	0.0	115.284528518	0.0784156716714	0.0427057267539	0.52593358698	0.0	6.09001375931	0.058814104791	44.1538837168	0.0	1.96308286163	1.44256444747	0.696218164643	130.622143956	0.340796169148	0.677470859233	37.3751010493	0.00385120857117	0.0
59	68.8651010228	39.6943675464	13.5034347676	97.5007825276	8.95961960055	15.8725120479	15.1724579233	6.81399809382	22.0744896508	11.1353024898	48.0969905542	16.8665598121	31.091872533	15.5292945508	15.9573939118	107.500560387	14.4301538829	14.830214612	50.3648698004	17.4840436072	12.0628700282
60	83.1630175975	78.0584512413	26.3004113531	106.708987576	17.8354133517	30.607334806	31.8749321971	13.2013105806	47.867415651	20.4211297563	74.8304026958	30.6204121381	60.8366178336	34.5527072683	34.0855939784	116.136956971	28.6136878863	33.5470945287	81.1328379752	30.3922735944	22.2421526786
61	40.9193422024	4.05274151526	0.0	80.7211219954	0.0	0.0	0.0	0.0	0.8292883753	0.0	11.1517650612	0.0	0.0241578205351	0.0	0.0	87.245863849	0.0	0.0	9.9714610454	0.0	0.0
62	34.4951591248	2.16814143854	0.0	71.6807207065	0.0	0.0	0.0	0.0	0.0	0.0	7.36234573468	0.0	0.0	0.0	0.0	77.2609292642	0.0	0.0	6.34851245802	0.0	0.0
65	105.68651494	63.4424743153	20.2051618238	140.995607236	13.1300240245	19.8249508467	21.4095356835	12.5673769545	35.0655047684	15.9441599696	78.8618881715	20.5444064549	37.6846731385	25.1110752929	26.0294821061	156.149378367	19.773462249	22.1208237554	75.6432547661	23.6307185491	14.8137494492
66	188.09886479	189.765390851	73.3894747004	199.726238285	49.832044971	89.835811141	85.6792337523	36.4125790439	123.554026658	60.0860108409	191.728876441	93.6428483405	177.380571744	88.9373255476	90.3155303926	229.022453397	80.802008135	85.5876142784	216.956095435	95.350948072	66.5411586336
67	140.992010476	128.895096724	50.2424334862	167.67502869	33.0716955136	57.7302111997	57.4183314502	25.1959575289	82.3111993707	38.5845453456	130.463743791	59.3361637937	106.383265634	59.8633703723	62.5260798383	187.216793495	53.1461169096	55.7332718024	142.972317981	59.3479115578	43.2191217347
68	216.894435903	226.191266416	101.325812341	250.383216968	63.7470300606	106.696483817	112.914997233	52.5454642179	164.367481089	72.7491612797	214.71296007	108.40608832	185.447072425	120.430096997	128.396786247	268.013156427	102.060324032	108.446349736	237.105495815	106.481110812	80.6017519442
69	23.6840531952	25.1484169734	5.8451925612	29.4557946192	4.94666409745	9.21338404991	8.64229744112	2.41904638281	12.6300319708	5.66487981295	23.0835705155	9.06653797441	21.3015639834	9.07165460115	7.64544793805	32.0984883024	7.92334993003	10.0932411209	26.434710721	9.1079333074	6.3118532257
70	86.2394321407	63.9841231238	17.5991735675	119.165295516	12.3401998616	21.4003775301	22.0188642291	8.46078081492	34.2009291982	13.7697620352	66.703840473	21.2134483051	41.9759512346	23.7490319675	23.1290391411	131.851742778	19.8215941639	22.7310704333	69.3338335535	20.7169555693	15.4934260427
71	127.521631216	68.0338930588	0.0	164.341701795	0.196039179179	0.106764316885	1.31483396745	0.0	13.2169730562	0.147035261978	93.834096634	0.0	4.84731260273	3.60641111868	1.75260936706	192.77286431	0.851990422869	1.69367714808	78.0228107361	0.00962802142793	0.0
72	115.672755342	69.6822100844	18.9681110999	149.247964223	12.3653528384	18.6325312093	20.361714578	11.7979457124	36.2870647622	14.9973939626	88.6972138908	19.2865856516	36.3710685935	24.2949447436	24.7670598892	167.587696494	18.7332401959	21.1052230367	83.841855888	22.1858654667	13.9067851972
73	63.1744555502	44.162911726	14.7185430517	85.3334352763	11.4977941086	21.8120823557	18.6916600242	6.22040498437	23.6024970932	13.9652084768	48.2529090022	22.8463713643	44.2441035109	17.6700614551	16.7980990629	94.8136913932	18.3886573097	18.4902069289	56.6400938765	23.4203999333	16.08645495
74	32.1016174713	2.01769897137	0.0	66.6225116148	0.0	0.0	0.0	0.0	0.0	0.0	6.85148909187	0.0	0.0	0.0	0.0	71.8999668255	0.0	0.0	5.90800343032	0.0	0.0
75	38.0429974698	4.52525510928	0.0	72.8474085007	0.0	0.0	0.0	0.0	1.19515089381	0.0	11.6047592097	0.0	0.0348156825359	0.0	0.0	78.8607273716	0.0	0.0	10.5188484858	0.0	0.0
79	70.7388403002	48.3020470455	10.0203301049	106.371180239	8.47999559562	15.794372657	14.8153670419	4.14693665624	21.7296748938	9.71122253649	49.4470153706	15.5426365276	36.5169668286	15.5514078877	13.1209589261	117.193166237	13.5828855943	17.3026990644	53.5258979596	15.6135999556	10.8203198155
80	94.9742164623	98.5914120048	31.5072744019	117.672755347	23.3075605233	41.4269255226	40.8004436307	14.2545001923	57.7612489914	25.6555464602	89.3036563923	40.7912510409	80.4413317228	42.3062459068	40.8273268253	127.797692228	37.1313431488	42.2812600147	102.666310096	39.5596162784	29.6482853571
81	82.021561576	53.4336935075	25.791761251	113.753182995	15.381064693	25.8054537882	26.8257137457	14.2215892971	39.8203406716	19.4406989926	61.9071515257	27.753308072	48.9590406266	28.9178221972	31.0161756863	124.714798406	24.901804339	26.0004369072	65.1818144565	29.0317308882	20.1021551347
82	102.134773676	98.8897295561	37.3532070188	112.086636817	25.8524431654	46.2492454951	44.0446992621	18.3183752684	61.9589057879	31.6472522891	101.40461079	48.4218442027	93.7928983125	45.3066752196	44.8343282985	125.616978963	41.5937089901	44.6970752156	114.839450555	49.9040350575	34.4585499582
83	37.4518870498	2.35398213327	0.0	77.7262635506	0.0	0.0	0.0	0.0	0.0	0.0	7.99340394051	0.0	0.0	0.0	0.0	83.8832946297	0.0	0.0	6.89267066871	0.0	0.0
84	76.5284472422	33.6707615894	8.59725375033	114.962318723	5.16622940018	8.62317079276	9.20487137539	4.74052976569	17.5232905754	6.50964004993	46.9987046623	9.25110269067	17.3374583705	10.3605562895	10.6795959378	127.920291361	8.4709995309	9.005547732	44.7967176499	9.67916923369	6.70071837822
85	62.1360749169	21.48531555	0.0	100.695102509	0.0	0.0	0.0	0.0	0.417021415455	0.0	31.6237683862	0.0	0.0	0.0	0.0772093148676	110.722714487	0.0	0.0	25.6366615137	0.0	0.0
86	82.8356674392	72.3657811611	22.7020525811	108.931272702	17.3657394358	31.5721231733	29.5042786896	9.51397042658	38.6755721384	18.7742299108	68.7764196385	31.2284260656	57.1007536926	28.8956049234	28.6001544543	117.952817764	27.5069609813	28.6385532672	79.4516749814	29.882372649	22.8515504634
87	90.0684294037	64.3071905423	17.5991735675	127.745630164	12.3009920257	21.3790246667	21.7558974356	8.46078081492	31.8442368101	13.7403549828	66.8215356565	21.2134483051	41.006488714	23.0277497438	22.8315986717	139.439317815	19.6511960793	22.3923350037	68.8910497666	20.715029965	15.4934260427
88	140.707217753	102.866158452	39.1803691361	176.379991911	23.9704598142	40.1275750937	42.3001630883	21.0382539044	67.0784041688	28.9455757962	117.46387882	42.0536764074	74.2645856983	45.8263825171	48.5883993056	195.374734904	38.7222047829	40.915161096	120.666014458	42.8156757814	30.8142842127
91	123.619451247	104.593098956	47.1875841365	161.2533402	29.373307901	49.1863253233	51.8734457423	24.7847395624	75.7969944413	34.2219935859	105.383701409	50.5440183576	87.014390451	55.4397578826	59.1760237479	173.929016546	47.1298809861	49.9082768601	114.54232732	50.3040094189	37.3825109611
92	62.5043175215	28.8228796895	10.3708573496	98.8750100264	7.15991560243	9.98800755312	10.8938764091	7.05741594669	16.1985710909	8.45834686027	36.8545562808	10.0354829609	18.0641477025	13.2131062304	13.7514188245	109.140648168	10.0918425804	11.7609398751	35.0965303799	12.5047706287	7.20606681894
93	35.566427197	15.6763186573	4.90618101722	59.7074303818	3.8325980362	7.27069411855	6.23055334139	2.07346832812	7.86749903108	4.65506949227	19.2243796594	7.61545712143	14.7480345036	5.89002048502	5.59936635431	67.4572592508	6.12955243655	6.16340230963	21.5503355258	7.80679997778	5.36215165
94	52.3645388615	41.3721445947	13.8041167992	73.122269794	10.599168736	19.4214086459	17.8674160155	5.79371937735	23.2194079078	11.7146497015	40.2242481052	19.4219415935	35.9243940981	17.3928127042	17.09010924	79.2699898372	16.8182567089	17.4009777884	47.4675768777	18.8445863134	14.1068510567
95	98.3417736971	61.0961498616	15.7540072288	131.321007734	10.452889534	18.5179307226	17.7012009105	7.94966444279	25.1509618932	12.9911862381	73.2001294664	19.6776531141	36.2456671646	18.1175103092	18.6845177143	145.977426054	16.83517953	17.3019170474	71.6501402536	20.398050875	14.0733483663
96	40.1834750018	6.96339383269	0.0	79.1480959456	0.0	0.0	0.0	0.0	0.104255353864	0.0	13.166906935	0.0	0.0	0.0	0.0193023287169	82.9807738864	0.0	0.0	10.9504685938	0.0	0.0
97	17.5889100071	2.23536897118	0.0	71.9172312418	0.0	0.0	0.0	0.0	0.0	0.0	3.76249942722	0.0	0.0	0.00337140708854	0.0	41.3937858269	0.0	0.0	3.4138423593	0.0	0.0
98	54.1116851969	38.0461621965	9.91634606968	86.469033323	8.07259583401	15.167880447	13.6382368624	4.14693665624	18.6932407203	9.51068076051	38.6048057071	15.3867753852	33.0065179179	13.6707815395	12.1526074441	89.1290115112	12.9209952337	14.8147518418	44.0689514102	15.6135999556	10.7723115577
99	34.7235516044	5.4787178013	0.0	66.7652619435	0.0	0.0	0.0	0.0	0.0781915153978	0.0	10.8539643572	0.0	0.0	0.0	0.0144767465377	72.438610122	0.0	0.0	9.05325149936	0.0	0.0
100	101.345675575	49.2208045385	0.0	141.445778609	0.0	0.0	0.0	0.0	1.01648970017	0.0	66.3876794037	0.0	0.0	0.0	0.18819770499	157.649912394	0.0	0.0	53.2668987515	0.0	0.0
101	106.260582385	52.8259447236	0.0	146.347279768	0.0	0.0	0.0	0.0	1.09468121557	0.0	70.879546747	0.0	0.0	0.0	0.202674451527	163.324267607	0.0	0.0	56.8341470655	0.0	0.0
102	57.5210898558	17.0749712221	0.0	97.7407266139	0.0	0.0	0.0	0.0	0.319282021207	0.0	26.3351955924	0.0	0.0	0.0	0.0591133816955	107.053578415	0.0	0.0	21.4589346178	0.0	0.0
104	72.4398889203	35.4302136172	11.7018176046	110.245645066	6.97844601814	11.7080299594	12.1709256809	6.45238773664	18.2794907262	8.82031713553	44.9781839995	12.5917786623	22.2128980621	13.1201230339	14.1115627047	120.962343667	11.2980408575	11.7964945227	43.3047978225	13.1718038289	9.12042223703
105	85.0140341564	54.7350053165	25.791761251	118.476193443	15.381064693	25.8054537882	26.8257137457	14.2215892971	39.8464045101	19.4406989926	63.7079819265	27.753308072	48.9590406266	28.9178221972	31.0210012684	130.758474977	24.901804339	26.0004369072	66.6201834522	29.0317308882	20.1021551347
106	72.6392472261	49.679647615	18.4096157848	98.6123810596	12.7922176368	23.1432061665	21.4030112647	8.88746642194	29.0605726296	15.7903719821	55.8078381051	24.4820169335	45.8157492161	21.4193150358	21.5471091017	110.591098976	20.5597063194	20.9936169217	61.848293984	25.290843585	17.4250216782
107	116.673783942	124.455586886	31.7056259336	135.182373043	25.35747841	47.1092599993	44.3573099611	13.901207774	65.759366361	29.3027422758	116.263237621	46.8264780965	106.36392289	46.8184834559	41.2656703364	151.944475654	40.8241180117	50.5144315986	132.043661319	47.2746078872	32.6783673253
108	91.2245026531	61.5333932341	14.8084913087	131.121486274	9.87979298778	16.4597189728	18.1129014432	7.45186456793	28.9707716582	10.5994997389	65.6400654604	15.8643230476	30.6630473694	19.9940174685	20.1099008828	142.588751073	15.7752509166	18.9337548098	64.200633327	15.0596016518	11.8198201248
109	36.3618538743	6.6804311963	0.0	68.4342809954	0.0	0.0	0.0	0.0	0.104255353864	0.0	12.3512534716	0.0	0.0	0.0	0.0193023287169	74.3300618596	0.0	0.0	10.2423342707	0.0	0.0
110	10.0165639055	6.27791886496	0.0	70.9279465943	0.0	0.0	0.0	0.0	0.0	0.0	2.20989372031	0.0	0.0	0.0286569602526	0.0	30.9894292209	0.0	0.0	2.9019247011	0.0	0.0
111	24.3257613154	20.5894042762	8.59725375033	56.8401855101	5.12702156435	8.60181792939	8.9419045819	4.74052976569	13.2734468905	6.48023299753	20.0304151364	9.25110269067	16.3196802089	9.65444539763	10.3387252288	39.2999464487	8.30060144633	8.66681230239	21.7302578757	9.67724362941	6.70071837822
112	32.8659416968	2.06573942307	0.0	68.4198738858	0.0	0.0	0.0	0.0	0.0	0.0	7.01461978453	0.0	0.0	0.0	0.0	73.6118707975	0.0	0.0	6.04867017866	0.0	0.0
113	52.3901954169	25.6167214667	3.99175476471	87.2495474168	2.93397266357	4.88002040882	5.40630933273	1.64678272111	7.74504823031	2.40451071698	28.5392146314	4.19102735063	6.42832509084	5.61277173418	5.93963235314	93.1902443121	4.55915183582	5.07417316914	26.3663952661	3.23098635782	3.38254775669
114	112.945753708	64.0740556091	12.589008515	150.298761902	8.13940989959	13.524544065	14.8741475016	6.3873124868	30.9421846951	8.9435578193	82.4886103123	13.4421300413	24.831877264	16.6946102474	16.9166687604	168.187738161	13.2005494513	14.4184563308	79.1061160344	12.9120811958	10.0832661349
117	68.8645523114	25.3955302723	0.0	109.053249215	0.0	0.0	0.0	0.0	0.499745772325	0.0	36.7022952217	0.0	0.0	0.0	0.0925252930886	120.149825772	0.0	0.0	29.6920403281	0.0	0.0
118	50.6403478043	19.8161112738	0.0	82.6390786975	0.0	0.0	0.0	0.0	0.390957576989	0.0	28.1750459592	0.0	0.0	0.0	0.0723837326884	98.5046483866	0.0	0.0	22.6340815249	0.0	0.0
119	13.7409380964	1.18231562312	0.0	36.9728641568	0.0	0.0	0.0	0.0	0.0	0.0	3.25216375308	0.0	0.0	0.0	0.0	55.3989629346	0.0	0.0	2.53029521989	0.0	0.0
120	147.730874284	140.117963838	50.7273324039	172.458776096	36.5910037711	66.3343131888	61.8505687244	23.5686522212	84.1945404713	43.4959354416	140.496205649	68.5418366029	131.066341441	62.1171262346	61.1188998501	196.17581345	58.5995597084	61.8761588543	162.345892146	69.4262734833	49.0049026709
121	48.8463714178	42.3602474404	11.5690704146	63.0948281288	9.41802847302	17.6958605216	15.9112763394	4.83809276562	21.8087808404	11.0957942206	41.9754701106	17.9512379494	38.5076042376	15.943345167	14.1780420181	70.3019602669	15.0744944393	17.2838771488	48.5708213662	18.2158666148	12.5676968174
122	150.658705001	159.146883971	50.8425865133	168.159451662	36.5810536821	65.2913854306	63.8641313505	24.5889309377	93.9490491177	43.7187553338	153.822119665	66.6098993909	140.251457698	67.7963419164	63.7823811351	188.667877476	58.8590183248	69.2571845681	172.424761654	68.0657307771	47.1529546734
123	48.2154878927	22.6183570099	8.59725375033	87.5469462506	5.12702156435	8.60181792939	8.9419045819	4.74052976569	13.3255745675	6.48023299753	27.4032883273	9.25110269067	16.3196802089	9.64601687991	10.3483763931	86.716459492	8.30060144633	8.66681230239	27.5897734532	9.67724362941	6.70071837822
124	16.0649879663	1.97758093468	0.0	40.3541887849	0.0	0.0	0.0	0.0	0.0	0.0	3.44148478988	0.0	0.0	0.00505711063281	0.0	37.4297082855	0.0	0.0	3.14015255232	0.0	0.0
125	32.9755955156	3.17137191468	0.0	66.6700950577	0.0	0.0	0.0	0.0	0.0260638384659	0.0	8.18564751364	0.0	0.0	0.0	0.00482558217922	72.079514591	0.0	0.0	6.95641945333	0.0	0.0
126	121.76625868	113.573951158	46.3642792954	149.697627413	29.3100042481	49.047332944	51.9865463258	23.9024672261	75.7294639683	33.1344641411	110.8287218	49.5774928146	84.563696108	55.3954114655	59.0628095843	160.944891853	46.8798612928	49.889768717	118.869205036	48.4019335911	36.950516783
127	100.243044466	45.4907631196	0.0	135.748101581	0.196039179179	0.106764316885	1.31483396745	0.0	15.1053698974	0.147035261978	68.8715303639	0.0	4.91978606434	3.60641111868	1.64162097693	159.357182004	0.851990422869	1.69367714808	59.9102781251	0.00962802142793	0.0
131	9.61674191135	1.13006691046	0.0	27.2118762073	0.0	0.0	0.0	0.0	0.0	0.0	2.27453634547	0.0	0.0	0.00168570354427	0.0	38.7795611365	0.0	0.0	1.83040897328	0.0	0.0
132	19.1007383179	7.48477882898	0.0	38.3474026572	0.0	0.0	0.0	0.0	0.13031919233	0.0	9.99751965534	0.0	0.0	0.00337140708854	0.0241279108961	48.226317362	0.0	0.0	8.07308148072	0.0	0.0
133	38.7739331901	8.54749909041	0.0	74.5127878465	0.0	0.0	0.0	0.0	0.13031919233	0.0	14.0221667747	0.0	0.0	0.00337140708854	0.0241279108961	78.85910604	0.0	0.0	11.6929839609	0.0	0.0
134	45.6716849404	18.5009159209	5.72387785343	76.9833574653	4.47136437557	8.48247647164	7.26897889829	2.41904638281	9.1787488696	5.43091440764	23.2692398483	8.884699975	17.2060402542	6.87169056586	6.53259408002	84.1395618808	7.15114450931	7.1906360279	25.9106683923	9.1079333074	6.25584359167
135	107.589695737	114.534816707	34.0165174563	127.028818209	26.9045983849	51.1278707365	44.3374038724	13.9357392329	59.651474529	32.0697028147	113.989392956	52.7088795747	109.558507577	43.9754896098	39.4208109502	144.233483056	43.0749527697	47.6836036961	133.98697744	52.6680407079	36.7894646394
136	47.2324634122	42.6878963682	13.6074188028	57.4633615027	9.36701936216	16.4990042579	16.3495881029	6.81399809382	24.1773800952	11.3358442658	43.7902019848	17.0224209545	34.5781636232	17.4149780096	16.906443065	63.3563811534	15.0920442435	17.3181618346	47.000448768	17.4840436072	12.110878286
137	19.19503441	5.69988335186	0.0	32.9796189972	0.0	0.0	0.0	0.0	0.5123347729	0.0	9.80052158435	0.0	0.0148856044165	0.0	0.0144767465377	41.5314974118	0.0	0.0	8.17382090902	0.0	0.0
138	47.0688980445	22.7357714992	0.0	65.8927633107	0.0	0.0	0.0	0.0	0.469149092387	0.0	30.7032099912	0.0	0.0	0.0	0.086860479226	73.4199226328	0.0	0.0	24.6388250962	0.0	0.0
139	58.9958128273	20.2395434503	0.0	97.1277208728	0.0	0.0	0.0	0.0	0.390957576989	0.0	29.8188326167	0.0	0.0	0.0	0.0723837326884	105.988219108	0.0	0.0	24.1985179773	0.0	0.0
140	43.7273190681	16.6381255251	0.0	84.7880574853	0.0	0.0	0.0	0.0	0.312766061591	0.0	23.2851270686	0.0	0.0	0.0	0.0579069861507	83.897144225	0.0	0.0	19.0814806983	0.0	0.0
144	0.0132339486524	0.86423966636	0.0	4.1909760475	0.0	0.0	0.0	0.0	0.0	0.0	0.0146908943477	0.0	0.0	0.00471996992395	0.0	1.29596385911	0.0	0.0	0.169260238698	0.0	0.0
145	0.115797050709	7.66187129573	0.0	41.7601047485	0.0	0.0	0.0	0.0	0.0	0.0	0.128545325543	0.0	0.0	0.0412997368346	0.0	11.5524654893	0.0	0.0	1.49222844524	0.0	0.0
146	97.0042012638	77.6733330849	30.0903881261	142.146083071	17.9445754752	30.1063627529	31.2966660366	16.5918541799	46.7611422323	22.6808154914	85.9237275222	32.3788594174	57.1188807311	33.7492591549	36.2418367594	131.448168448	29.0521050621	30.3338430584	87.0898127313	33.8703527029	23.4525143238
147	59.060420383	25.6162208913	11.7018176046	96.9026696905	6.97844601814	11.7080299594	12.1709256809	6.45238773664	18.0666360454	8.82031713553	32.7503228983	12.5917786623	22.2128980621	13.1201230339	14.0721537836	105.515487811	11.2980408575	11.7964945227	33.5939551898	13.1718038289	9.12042223703
148	60.3205496678	29.054649543	12.0993335745	101.725226365	8.3532348695	11.6526754786	12.7095224773	8.23365193781	18.8071095048	9.86807133698	36.2315314624	11.7080634544	21.0748389862	15.4152906021	16.0264324243	101.025902244	11.7738163439	13.721096521	35.534078547	14.5888990668	8.40707795543
149	25.3398692678	23.0137690693	4.77836193327	58.237461701	3.89826782937	6.42426472189	7.68067943103	1.92124650796	12.1830945878	3.03922790845	16.7619057321	5.07136990849	11.5952363351	8.74819772517	7.98612647793	46.3984695064	6.09121589584	8.82247379031	18.3844232439	3.76948408412	4.00231535018
150	73.6529108207	25.3669819602	0.0	90.4143356875	0.0	0.0	0.0	0.0	10.733529809	0.0	51.3779499715	0.0	0.323123269562	0.0	0.0	111.425888755	0.0	0.0	48.3040242708	0.0	0.0
151	39.8720311301	14.4869630863	0.0	61.3386303673	0.0	0.0	0.0	0.0	1.21076559687	0.0	22.0574089457	0.0	0.0281841239576	0.0	0.0450387670061	70.2680666135	0.0	0.0	18.4645857192	0.0	0.0
152	123.248342909	64.7569755052	0.0	161.206041304	0.27445485085	0.149470043639	1.84076755443	0.0	19.7089810107	0.205849366769	93.1534162905	0.0	6.84260589174	5.04897556616	2.31853681286	188.610166241	1.19278659202	2.37114800731	80.0603173597	0.0134792299991	0.0
153	11.136453469	1.5222622365	0.0	41.3764418508	0.0	0.0	0.0	0.0	0.0	0.0	2.58787029052	0.0	0.0	0.0	0.0	33.4524725566	0.0	0.0	2.49645576086	0.0	0.0
