CellNumber	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015
3	410.661969418	265.564593109	57.6737139446	375.3726651	35.9007096567	60.1166198396	66.3966523874	30.2924594651	116.036423966	41.8268810494	285.38743715	61.7760224371	107.40019803	68.4698811615	86.1643872711	330.386572607	57.8085744106	60.9990050512	374.971285659	61.4826781786	45.6897356191
16	456.165790919	314.161524959	91.793879406	415.977703855	58.6735566778	93.8916047009	102.052326406	51.7204349754	163.90268471	68.6126570884	334.972839339	95.9862787059	167.747762711	110.619486831	127.088133296	371.027740498	91.2556558589	98.8115195672	436.023214325	101.011825406	70.5208949264
17	402.851206662	158.608862845	12.0993335745	326.624835668	8.3532348695	11.6526754786	14.1539136373	8.23365193781	31.0532128018	9.86807133698	195.252166362	11.7080634544	21.5807400919	15.7576974099	22.8229914314	230.988281963	11.8728419964	13.721096521	342.839603324	14.5888990668	8.40707795543
27	260.601325785	121.969622914	0.0	240.170201717	0.0	0.0	1.59643233481	0.0	13.0004443376	0.0	141.398285094	0.0	0.559153853668	0.378449629662	7.47417203871	197.766704016	0.109449405466	0.0	216.69424837	0.0	0.0
28	186.387219836	86.0887336603	0.0	185.549561074	0.0	0.0	0.0	0.0	0.977517008281	0.0	97.7163561268	0.0	0.0	0.0	0.18195280796	159.577695609	0.0	0.0	161.246457988	0.0	0.0
29	350.856363404	122.313030967	8.89793578194	277.963074773	6.76657069978	12.1507145274	11.6368626741	3.72025104923	16.8224080007	7.05958020924	149.955246968	11.8064844721	21.1763595945	11.5027922192	11.6887628573	180.413819245	10.6887042724	11.2375754788	306.289032659	11.0377863356	8.74469940669
30	389.222585923	223.596048811	54.091659178	340.128748469	34.1950049561	57.2218884347	61.7743860601	27.8862117638	97.683084956	38.6568748312	240.622592832	57.8404082837	99.0511240971	64.8942964491	74.1597528053	275.572015598	54.7701914602	58.2047301698	361.759301852	56.4689225229	43.1089362468
31	380.257881588	175.646707363	9.1579442123	324.561542899	5.46139253593	9.16280605522	12.4557210026	5.04969475041	37.3392423187	6.90285688867	208.09336215	9.85443547485	18.4104731906	10.962660825	24.5921952596	252.971128059	9.04286663281	9.23203919167	317.429999339	10.3083682139	7.13772175072
32	306.4768258	186.227029112	0.0	292.750520917	0.0	0.0	5.44424360331	0.0	41.4554242002	0.0	207.968054651	0.0	1.90685801379	1.29061027551	25.0060726218	265.31532396	0.37325053659	0.0	238.820142762	0.0	0.0
34	312.077192118	182.082894267	0.0	293.489371962	0.0	0.0	5.12277398102	0.0	39.1136509819	0.0	204.872543447	0.0	1.79426258822	1.21440281163	23.5437184709	260.612919753	0.351210981096	0.0	244.842425399	0.0	0.0
39	319.040767553	165.585128537	28.8368569723	289.275383432	17.9503548284	30.0583099198	32.074910847	15.1462297326	50.3320005599	20.9134405247	183.911101187	30.8880112185	53.3066203771	33.9737722591	38.1493227154	235.32331212	28.8272672533	30.4995025256	290.489081879	30.7413390893	22.8448678096
40	178.755473829	90.9004982283	0.0	184.972451473	0.0	0.0	0.320975813347	0.0	3.31225059681	0.0	101.019893485	0.0	0.112422467933	0.076090401731	1.64359798027	166.193489801	0.02200570057	0.0	153.634360048	0.0	0.0
41	275.075859172	98.8273876507	0.0	231.181594784	0.0	0.0	0.320975813347	0.0	3.65437113476	0.0	122.565649334	0.0	0.112422467933	0.076090401731	1.65778839104	165.451475037	0.02200570057	0.0	233.500324816	0.0	0.0
42	359.202484488	104.217984387	0.0	275.480646425	0.0	0.0	0.0	0.0	1.60020720111	0.0	138.837904222	0.0	0.0	0.0	0.214147185547	166.589431044	0.0	0.0	304.854450896	0.0	0.0
43	379.70805963	137.548517281	0.0	310.515596284	0.0	0.0	1.49788712895	0.0	12.711291052	0.0	170.915477997	0.0	0.524638183689	0.355088541411	7.05469456267	210.577105654	0.102693269326	0.0	316.340083243	0.0	0.0
44	404.913496388	149.536326828	0.0	323.791140988	0.0	0.065800126231	2.43486121394	0.0	22.343150709	0.0	188.0182988	0.0	4.06273510452	0.93032880346	9.03695814417	232.598829291	0.139913516121	0.299461076585	343.406828331	0.0	0.0
45	365.615004697	154.645012065	0.0	307.989616622	0.0	0.0	2.72829441345	0.0	21.7239522722	0.0	186.412864048	0.0	0.955590977433	0.646768414713	12.6584193949	231.054844266	0.187048454845	0.0	299.772856947	0.0	0.0
46	374.179701008	139.849847366	0.0	303.954929792	0.0	0.0	1.76536697341	0.0	14.6725530653	0.0	173.947983097	0.0	0.618323573633	0.41849720952	8.27316163451	213.172097779	0.121031353135	0.0	310.816664774	0.0	0.0
47	411.219855258	229.680469086	49.0693727317	361.656683495	33.5492552299	57.0201706916	60.472666897	23.0865150425	91.1102947987	34.5777705843	237.400265666	54.9182657986	93.0649132747	62.2947245063	68.867723817	281.911269993	53.1692811778	57.0125415535	381.630207533	50.5355888633	41.6223817216
48	428.909336787	124.047141683	0.0	326.256046882	0.0	0.0	0.0	0.0	1.92024864133	0.0	166.271252144	0.0	0.0	0.0	0.256976622657	198.436438582	0.0	0.0	364.314579647	0.0	0.0
49	428.909336787	124.047141683	0.0	326.256046882	0.0	0.0	0.0	0.0	1.92024864133	0.0	166.271252144	0.0	0.0	0.0	0.256976622657	198.436438582	0.0	0.0	364.314579647	0.0	0.0
52	392.023577903	161.30268246	15.2520544217	322.136641338	9.28451098533	16.2251462862	17.361285441	8.27439589908	34.6143626492	11.5049189321	195.907371203	17.2209894683	31.7766344885	17.8401191798	24.07697478	235.781432093	15.2429535884	15.92449624	339.758871337	17.9178516278	12.3282861648
53	149.930080832	88.4256666531	9.91634606968	154.232625791	8.07259583401	15.167880447	13.6382368624	4.14693665624	19.2826624521	9.51068076051	92.7924886748	15.3867753852	33.0065179179	13.6657244289	12.2597978934	134.452564424	12.9209952337	14.8147518418	141.163629907	15.6135999556	10.7723115577
54	381.47076497	123.391704255	0.0	301.889781694	0.0	0.0	0.550244251452	0.0	5.77042312225	0.0	159.227102153	0.0	0.192724230743	0.130440688682	2.74378099192	196.316956371	0.0377240581199	0.0	322.064692998	0.0	0.0
55	384.075928636	140.309852604	12.589008515	304.731231162	8.06099422792	13.4818383382	14.7608971032	6.3873124868	25.4062180007	8.88474371451	172.027423136	13.4421300413	22.8925484728	15.3498763164	18.3271414093	203.763116568	12.8880463257	13.7409854715	332.81564563	12.9082299872	10.0832661349
56	226.651688129	134.049137842	23.1381408293	203.992852407	18.836056946	35.3917210431	32.1435284922	9.67618553124	46.6385911006	22.1915884412	142.056162107	35.9024758988	77.1276309431	31.9627807357	29.9075744912	167.550347638	30.1709945792	34.5677542976	220.191349981	36.4317332296	25.1353936347
57	411.762068315	193.094864615	34.6896970329	340.905534162	22.1476353928	37.9561683155	39.4255038599	17.9418403463	63.7846672086	26.5002792018	224.760252309	39.5597925441	70.4726676249	40.6488856216	47.101079097	258.050520681	35.6565257131	37.2380123859	371.19626159	40.0695172238	28.8468545414
58	393.93443348	160.322755303	0.468305827029	324.845860806	0.192159006142	2.19710641894	6.41915307872	0.188381683581	29.55641517	0.465745913588	197.929468289	0.269774630494	8.53006691427	4.49072117577	15.0490237791	245.505538259	2.21190681788	3.46755787717	329.877682786	0.0710373230616	0.180919239619
59	338.367739133	131.780203981	13.5034347676	268.681857084	8.95961960055	15.900712102	16.0784088093	6.81399809382	30.3036018706	11.1353024898	163.177122361	16.8665598121	32.7607058425	15.8953967229	19.2641486337	191.932984879	14.4806858038	14.9585550734	298.841157039	17.4840436072	12.0628700282
60	264.43811222	140.922098371	26.3004113531	243.74891534	17.8354133517	30.607334806	32.1500543228	13.2013105806	50.6790629971	20.4211297563	147.717023773	30.6204121381	60.9329799489	34.6179276127	35.4425027216	177.489060129	28.6325499153	33.5470945287	244.387264156	30.3922735944	22.2421526786
61	424.653252563	124.705774036	0.0	324.190832084	0.0	0.028200054099	0.355706634516	0.0	5.62967577887	0.0	166.361117928	0.0	1.50026689922	0.235661483488	0.8866248043	200.599025414	0.0128078628306	0.128340461394	363.082499028	0.0	0.0
62	398.670203533	116.122650779	0.0	308.252460926	0.0	0.0	0.0	0.0	1.76865006438	0.0	153.760266569	0.0	0.0	0.0	0.236688994552	185.319324676	0.0	0.0	338.335883884	0.0	0.0
65	408.010674232	186.262018029	20.4545855795	341.466717372	13.1906047135	20.9874229833	25.5436964777	12.6677106773	55.601795975	16.1608953895	222.979606956	20.688090769	42.2507726333	27.0511185013	37.752287352	264.4811075	20.832107074	23.6752036085	353.872647574	23.6665024579	14.9101086094
66	300.773073417	237.899726475	73.3894747004	285.591198856	49.832044971	89.835811141	85.8167948152	36.4125790439	125.150015928	60.0860108409	247.601803207	93.6428483405	177.428752801	88.9699357198	91.037897493	282.517346253	80.8114391496	85.5876142784	320.132131755	95.350948072	66.5411586336
67	337.854095425	210.446985238	50.2424334862	305.860139038	33.0716955136	57.7302111997	58.3812588902	25.1959575289	90.2801160096	38.5845453456	226.221796115	59.3361637937	106.720533038	60.0916415775	67.0370701276	266.436617407	53.2121340113	55.7332718024	322.546148767	59.3479115578	43.2191217347
68	444.458371503	299.446019878	101.325812341	408.25074118	63.7470300606	106.696483817	112.914997233	52.5454642179	165.446092735	72.7491612797	305.380630451	108.40608832	185.447072425	120.430096997	128.54236201	339.331029378	102.060324032	108.446349736	443.782112072	106.481110812	80.6017519442
69	84.5099232306	50.7481118669	5.8451925612	116.599433876	4.94666409745	9.21338404991	8.64229744112	2.41904638281	12.767192588	5.66487981295	39.9596798123	9.06653797441	21.3015639834	9.07165460115	7.6638034111	63.3909520708	7.92334993003	10.0932411209	77.1442042065	9.1079333074	6.3118532257
70	340.002803739	157.516243966	17.833326481	284.991276169	12.3970715288	22.4634778491	24.7188401263	8.55497165671	44.4377630243	13.9732279395	180.918081326	21.3483356203	44.4972981927	25.1389745038	29.737923616	216.229413887	20.7460300496	24.0619437116	300.520656396	20.7505486265	15.5838856625
71	327.012264314	212.801323059	1.17076456757	317.41591932	0.480397515356	5.42226591211	15.5025187677	0.470954208953	64.1411534645	1.16436478397	240.343617406	0.674436576236	17.6949526818	10.7191746611	37.2138413179	307.737084035	5.52132492395	8.34804353945	258.370718578	0.177593307654	0.452298099048
72	383.910590659	190.114975259	19.436416927	326.223453519	12.4790961729	20.8151319556	26.88576283	11.986327396	64.4263448389	15.4043257714	225.68064403	19.556360282	44.5105238402	27.6439832997	40.9700674858	270.96106459	20.6360207365	24.0236505161	333.76528295	22.2530515812	14.0877044368
