CellNumber	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015
93	271.894184959	238.950388081	5.81051662337	290.663574577	5.06940659363	35.1738127194	2.86300692806	3.36973052894	32.7326717844	8.42280764455	154.911437906	10.6914593378	8.0701187662	79.2301771608	81.6321807907	214.092563781	7.10605132008	5.03145542163	273.68905951	5.52081172704	9.70740588427
94	236.608830128	215.390644899	15.6127880114	250.336111825	13.0727858508	54.5004113565	8.29812764431	9.64513831469	43.053766573	21.8172229891	139.116717388	26.6426296848	22.183676394	85.2532159523	82.7445221969	198.926253664	19.1421398075	15.3090453706	242.709964247	11.9775893113	23.555616736
95	398.78121119	322.923010102	18.301604042	395.887965122	13.4974012009	139.454579693	8.70001770545	11.7442924786	136.909634277	22.6870777855	258.366665893	29.6525551726	20.7498374424	153.578546935	146.386433619	333.423574551	20.0814589549	16.7633726541	383.288726964	15.0021255595	24.7208184824
96	388.210828123	362.526150792	0.0	430.944048594	0.0	51.3715505872	0.0	0.0	70.4375312574	0.0846213287339	227.098901895	0.575825856223	0.0	114.628111768	129.732451825	288.836836558	0.0	0.315958417579	414.933152396	0.0	0.0
97	357.522544391	337.743505823	0.0	373.305326893	0.0	21.1438729037	0.0	0.0	186.827961648	0.0	263.358671395	0.0	0.0	208.947524594	223.793724775	294.691996082	0.0	0.0	363.496661119	0.0	0.0
98	304.531851883	295.522467422	11.725017282	336.812733044	10.5462129489	58.0162712341	6.05519741893	6.73970502652	76.6507715743	19.182694338	191.193714129	24.2009073823	19.2581039509	119.888491442	119.832814894	253.166699714	15.2316454589	12.5446695696	324.506556045	11.0416234541	19.4148117685
99	331.998148078	302.115602878	0.0	360.039875528	0.0	43.293612812	0.0	0.0	48.9608791491	0.0634659965504	183.690889684	0.431869392167	0.0	88.2070480124	99.9381630724	242.607592801	0.0	0.236968813184	340.27628646	0.0	0.0
100	442.705171955	298.192532675	0.0	389.592757583	0.0	192.319692219	0.0	0.0	204.419066597	0.825057955155	287.116247737	5.61430209817	0.0	158.826762506	155.230912766	369.691278045	0.0	3.08059457139	376.154280182	0.0	0.0
101	445.881316081	291.262061569	0.0	384.24813672	0.0	204.064410491	0.0	0.0	216.587757686	0.888523951706	291.912492425	6.04617149034	0.0	162.914313566	157.757191385	376.018538755	0.0	3.31756338458	371.779779943	0.0	0.0
102	414.384553495	359.989233373	0.0	437.248960275	0.0	87.5959542903	0.0	0.0	95.9149043824	0.259152819247	244.3497326	1.76346668468	0.0	122.379432228	132.704928417	313.273203381	0.0	0.967622653835	415.160240646	0.0	0.0
104	418.399350351	380.03932284	13.4431126449	453.802420658	8.84694242633	90.4336435858	6.25315011539	9.115096894	94.637470023	14.7159327677	255.929818176	18.0829761753	13.2238153621	137.81211425	143.742111718	323.715467743	13.7562433729	11.633761935	433.709643409	9.98804163544	15.628096887
105	408.518553974	392.327603124	29.6297176663	460.536323927	19.499383307	82.9509999562	13.7824533156	20.0904176439	81.7722128775	32.0754764736	260.113474475	37.4090957626	29.1463685533	149.705781044	150.224502999	325.718275011	30.3198833524	24.2989377249	442.243256668	22.0144591149	34.445601302
106	327.087496018	295.710473152	21.4976058022	353.603629931	16.6386076229	74.4843743429	10.3201649613	13.4362669392	63.4219245015	27.5726996673	204.189199322	34.0925447033	25.8556937168	122.081626214	115.306354655	272.233644203	24.3187304243	18.2942060922	339.254057178	18.3797764924	30.8966788692
107	224.100791533	214.320673641	37.2607934217	237.203811414	32.7641289049	126.074053206	19.383691511	21.7756601334	82.9393100743	62.6672175823	171.260618301	78.697936297	64.3072100208	138.843464055	105.585661836	252.024192297	48.8691732438	44.1100940458	240.157159471	33.3554037596	58.674550953
108	397.338861697	349.724817507	16.3010299146	416.255997447	11.4813613377	124.262032696	8.74468986554	11.2031816246	131.896486884	21.4187206272	260.038549474	26.2937593845	22.0228883752	146.21493242	148.5417545	332.450977486	18.7322423986	20.1414086097	401.522652378	9.65313871145	18.2264507461
109	334.604537471	303.580539688	0.0	362.822986892	0.0	47.2085189028	0.0	0.0	53.0171095122	0.0846213287339	187.456128082	0.575825856223	0.0	90.1117282247	101.890363373	246.511672257	0.0	0.315958417579	345.345930074	0.0	0.0
110	315.338045079	335.535459809	0.0	339.630934218	0.0	21.1473727477	0.0	0.0	240.79770506	0.0	256.764620767	0.0	0.0	212.523521835	231.590728582	286.725183823	0.0	0.0	334.964375893	0.0	0.0
111	215.607328992	223.157843283	9.87657255545	232.46214274	6.49979443567	28.2935430572	4.59415110518	6.69680588131	135.870481718	10.6847737138	168.074315304	12.4217130995	9.71545618443	131.750446609	139.904367605	197.770845654	10.1066277841	8.07331604016	236.02370639	7.33815303829	11.4818671007
112	372.74228686	363.393670286	0.0	430.247739266	0.0	34.784678595	0.0	0.0	40.5657458093	0.0	210.241754729	0.0	0.0	96.0001168213	114.06349153	272.015329794	0.0	0.0	419.166447497	0.0	0.0
113	346.244449348	305.347257685	3.99175476471	368.320601672	2.93397266357	79.6807571203	2.57211378818	2.90567725682	86.4847163472	5.18316102183	210.346365477	6.69927564968	6.04343886155	106.35930509	117.451169407	275.485169702	4.93003716735	6.03603057131	360.401764158	0.935965857243	4.14080496743
114	408.122229165	345.39371514	13.8683273202	411.444922398	9.43376709924	137.981985035	8.32774653524	9.67969591373	167.663727229	24.1219620347	274.564143161	25.3507951338	18.6583547199	153.780636915	154.675860611	342.55584337	15.2348210519	21.0702423439	400.077613131	8.27411889553	15.6226720681
117	421.715002076	343.993906943	0.0	424.913730241	0.0	114.702423636	0.0	0.0	123.999890701	0.405630499692	255.419326318	2.76020872385	0.0	131.813381593	138.535506243	327.876337701	0.0	1.514539806	405.064020892	0.0	0.0
118	348.572769555	241.951563326	0.0	331.318867228	0.0	83.2833850622	0.0	0.0	91.9820105161	0.317329982752	223.02959917	2.15934696084	0.0	106.419862352	104.669499982	300.642460135	0.0	1.18484406592	306.902779815	0.0	0.0
119	258.895297532	155.791921458	0.0	249.173667544	0.0	8.19926425104	0.0	0.0	14.7938135621	0.0	171.756198315	0.0	0.0	64.8096466785	59.2720942355	249.865994107	0.0	0.0	216.282721306	0.0	0.0
120	357.29882547	332.841902814	58.7119836511	398.460645417	46.7574008583	143.370700716	29.2676411297	36.5179161617	99.7945160301	79.2150800438	272.57316703	97.0698819418	77.0129302461	197.167680009	159.830855627	366.365013993	68.7991434749	54.0632578638	391.517055456	48.7371422961	85.3489744744
121	187.982463861	162.681543645	13.679186829	188.127189374	12.303915107	50.4899390257	7.06439698875	7.86298919761	34.7907013781	22.379810061	109.142111551	28.234391946	22.4677879427	72.2397813398	63.8451736807	167.547679179	17.7702530354	14.6354478312	185.678295401	12.8818940298	22.65061373
122	257.181298445	257.587869032	59.2022209594	282.317189143	46.8834150832	153.377469521	29.7434057699	36.9402901318	105.931555507	85.8537546085	212.39088306	104.812379521	85.0862944767	176.599314789	135.340938637	293.960490574	70.9478540465	61.7860188603	288.531171438	49.6185177501	82.9826307233
123	367.61020554	357.905058449	9.87657255545	410.72249136	6.49979443567	54.8137547599	4.59415110518	6.69680588131	99.6232588537	10.7270843782	232.427436837	12.7096260276	9.71545618443	135.306085239	146.648819395	289.619032627	10.1066277841	8.23129524895	397.912570199	7.33815303829	11.4818671007
124	217.628308436	199.47752968	0.0	226.969674294	0.0	18.7839107099	0.0	0.0	51.5471175802	0.0	122.745033865	0.0	0.0	69.295392949	78.7071908732	166.193402227	0.0	0.0	216.067540071	0.0	0.0
125	344.399377532	322.584433563	0.0	382.340622584	0.0	37.0816926581	0.0	0.0	42.7351972976	0.0211553321835	189.667477583	0.143956464056	0.0	89.7958343295	103.249458581	248.620730339	0.0	0.0789896043947	360.867019271	0.0	0.0
126	322.964539312	295.991941571	51.4815545159	337.963349047	34.8010957334	139.109996972	26.0929457853	35.5042552957	131.561840222	57.8020052805	237.596410291	66.4736806739	56.9921413224	162.240568109	152.224087865	303.809712915	55.2166226386	48.5845949735	332.2487798	32.1605097249	58.349883305
127	420.101330268	337.547658872	0.0	410.961974105	0.0	140.795879459	2.90370410469	0.193031939008	153.532837553	19.2432325672	271.283360464	11.4872128821	7.24864918483	142.160541741	146.874919049	342.736199376	0.495390251134	11.0250056074	411.184327909	0.0	0.0
131	199.816242747	126.772477061	0.0	220.062865586	0.0	6.40704695874	0.0	0.0	16.7310153769	0.0	127.872792485	0.0	0.0	48.6589427109	48.8836753324	211.168040267	0.0	0.0	174.741777464	0.0	0.0
132	209.814585806	134.495965535	0.0	224.376848739	0.0	28.7688384007	0.0	0.0	45.2411856889	0.105776660917	136.371876743	0.719782320279	0.0	59.3398711916	59.911221765	219.587237162	0.0	0.394948021973	181.64201573	0.0	0.0
133	348.447932192	320.901572453	0.0	382.739649895	0.0	53.0508662102	0.0	0.0	70.7050392036	0.105776660917	201.381365145	0.719782320279	0.0	100.657507522	113.256243186	263.144584957	0.0	0.394948021973	360.457750707	0.0	0.0
134	337.994909995	319.965827982	6.7789360606	377.468872712	5.91430769257	46.4667748388	3.3401747494	3.93135228376	43.6889875889	9.82660891864	191.595762334	12.4733692275	9.41513856057	100.082492337	106.603475848	253.848576079	8.29039320676	5.87003132524	358.471670017	6.44094701488	11.325306865
135	199.370608362	198.672665966	39.7164489831	227.135706405	35.4759750207	117.621936642	19.9602288561	22.3551534304	66.3424150026	62.9652047812	159.477009308	79.8684896433	61.8573885254	137.671005801	97.9440865823	230.094745121	51.2044448518	39.7301205557	231.342850605	38.240488052	66.4182907408
136	137.157164356	123.862562957	15.7910732141	144.498036295	11.9766007909	54.2640084015	7.78634159606	10.0667803789	46.3663380763	21.5081264038	97.4327043121	26.3630305361	20.9034413691	65.7692887631	58.4388229611	132.594260636	18.232221923	15.8234990013	148.651251943	12.8589647653	21.1892729849
137	197.416558145	141.448751714	0.0	183.444725125	0.0	25.1857808725	0.0	0.0	28.5574638924	0.0634659965504	107.285508113	0.437800351447	0.0	45.9036241764	51.1506754639	161.984677042	0.0	0.363097151837	188.167066134	0.0	0.0
138	228.931139205	140.67511443	0.0	183.415439362	0.0	89.0740679526	0.0	0.0	94.7101035974	0.380795979302	134.279438255	2.591216353	0.0	74.1342404562	72.6057061333	190.142195743	0.0	1.4218128791	177.008590722	0.0	0.0
139	399.749640777	337.87028267	0.0	414.323636168	0.0	95.2901480147	0.0	0.0	104.645489138	0.317329982752	240.373258896	2.15934696084	0.0	121.297731488	130.637157313	310.801029739	0.0	1.18484406592	400.256830983	0.0	0.0
140	350.066319675	297.510758202	0.0	367.888009285	0.0	74.3520039396	0.0	0.0	96.8129630072	0.253863986202	218.708583247	1.72747756867	0.0	115.798472818	123.855095696	294.60552869	0.0	0.947875252736	350.773260127	0.0	0.0
144	60.085845805	49.5819708659	0.0	128.743985472	0.0	1.56589328382	0.0	0.0	17.7636338471	0.0	25.6780260655	0.0	0.0	10.595921409	21.2212585943	109.050309105	0.0	0.0	66.9837201893	0.0	0.0
145	170.075896823	214.127017537	0.0	223.995894392	0.0	13.9776033356	0.0	0.0	185.073236797	0.0	148.951890319	0.0	0.0	122.225160284	141.655426941	202.674915763	0.0	0.0	198.44294034	0.0	0.0
146	391.991394678	356.709709953	34.5680039441	396.458613476	22.7492805249	122.345427655	16.0795288681	23.4388205846	240.066846797	37.6435202072	311.17456998	45.155487929	34.0040966455	240.44101569	234.786422819	362.43605199	35.3731972445	29.1781515252	394.673448468	25.683535634	40.1865348524
147	409.75318023	398.905605296	13.4431126449	468.351666339	8.84694242633	58.461910511	6.25315011539	9.115096894	61.511588724	14.5431642216	242.873374302	16.9073317188	13.2238153621	126.684891922	136.865019923	306.491258032	13.7562433729	10.9886801658	445.618005171	9.98804163544	15.628096887
148	406.464953507	380.648438934	13.2400880947	444.85713416	10.4152745901	65.8574121498	8.61949282774	9.57930174431	107.097697451	15.1741353428	258.183888628	16.3023717724	14.4966038418	155.327531445	166.112363958	316.887058328	13.9802437507	12.7830289443	425.550989263	10.609524455	14.996459277
149	229.117782613	208.463716401	4.77836193327	231.093526977	3.89826782937	32.6424748421	3.38484690949	3.39024142971	98.0256979239	8.526801207	156.171298852	9.42398300169	10.6881894934	113.942254326	122.163946237	198.333916586	6.94117665042	9.01587546264	226.25916846	1.09196016678	4.83093912867
150	229.740933227	174.969427574	0.0	202.02260897	0.0	54.8818258019	0.0	0.0	106.347960344	1.39370991923	141.20818946	4.80070611185	0.0	74.3079827888	71.7145834645	191.18022044	0.0	6.82527950834	193.096602031	0.0	0.0
151	254.146209974	183.570665685	0.0	231.693856428	0.0	60.5164528892	0.0	0.0	71.0641195642	0.352306424738	142.803525201	1.87393014251	0.0	70.8736632784	74.1437987768	195.234183333	0.0	1.4302008182	219.629014918	0.0	0.0
152	428.455424911	302.828489873	0.0	380.902025998	0.0	192.19379094	4.06518574657	0.270244714611	205.435281932	26.781607337	293.315991944	15.8381768193	10.1481088588	164.871106083	161.266086861	375.05976104	0.693546351587	14.658020972	382.007587695	0.0	0.0
153	259.782457257	256.635004424	0.0	310.37356115	0.0	14.003682685	0.0	0.0	35.2494325614	0.0	161.428965971	0.0	0.0	75.8017557537	92.8832315186	230.289447641	0.0	0.0	325.147890534	0.0	0.0
162	350.404792356	319.517611361	4.07491632231	342.036812377	2.99509709406	33.8670896004	2.6256994921	2.96621219967	273.356711478	5.61718116234	296.740087194	7.22546599476	6.16934383783	263.908302779	275.096346094	315.029445288	5.032746275	7.78080478349	335.155509385	0.955465145935	4.22707173758
