CellNumber	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015
39	154.304871486	85.6746468537	28.8368569723	176.20812606	17.9503548284	30.0583099198	31.7116380727	15.1462297326	46.9314985305	20.9134405247	99.7150719798	30.8880112185	53.1754608311	33.8858926537	36.4216546756	171.980368423	28.801593936	30.4995025256	113.225865995	30.7413390893	22.8448678096
40	87.9286931749	16.7324092491	0.0	103.963860541	0.0	0.0	0.0095991496611	0.0	0.5238111759	0.0	30.0629039242	0.0	0.0	0.00517766941795	0.218457742593	102.118909358	0.0	0.0	31.6998155395	0.0	0.0
41	97.0022472446	22.3160065398	0.0	114.831619759	0.0	0.0	0.0095991496611	0.0	0.5238111759	0.0	39.510243078	0.0	0.0	0.00517766941795	0.218457742593	106.072143724	0.0	0.0	47.8786145075	0.0	0.0
42	102.774045436	22.5386287132	0.0	123.970028655	0.0	0.0	0.0	0.0	0.0	0.0	42.8090741839	0.0	0.0	0.0	0.0	107.647989745	0.0	0.0	57.4896894747	0.0	0.0
43	132.832707423	45.4126153567	0.0	156.307645688	0.0	0.0	0.0447960317518	0.0	2.4444521542	0.0	69.1732430841	0.0	0.0	0.0241624572838	1.01946946543	142.65673371	0.0	0.0	79.8737591061	0.0	0.0
44	152.969661413	54.1373891984	0.0	169.207004682	0.0	0.0	0.0662314821296	0.0	6.4992289569	0.0	82.2690505066	0.0	0.832687308095	0.0918999721283	1.13887039731	163.084758195	0.0	0.0	96.3989209615	0.0	0.0
45	150.127627204	62.5920594773	0.0	170.150329534	0.0	0.0	0.0815927721193	0.0	4.45239499515	0.0	87.7577849128	0.0	0.0	0.0440101900526	1.85689081204	163.475256318	0.0	0.0	94.108106414	0.0	0.0
46	136.690139395	49.1752754186	0.0	157.366969349	0.0	0.0	0.052795323136	0.0	2.88096146745	0.0	73.2589473889	0.0	0.0	0.0284771817987	1.20151758426	147.180408461	0.0	0.0	83.0144724607	0.0	0.0
47	202.692463572	156.55107565	49.0693727317	236.153013913	33.5492552299	57.0201706916	59.6942252378	23.0865150425	85.1187103202	34.5777705843	153.828164895	54.9182657986	92.7838571048	62.1174426755	65.5687937365	229.081630241	53.1142669263	57.0125415535	180.914482148	50.5355888633	41.6223817216
48	123.309151788	27.0463544558	0.0	147.382374981	0.0	0.0	0.0	0.0	0.0	0.0	51.3659030828	0.0	0.0	0.0	0.0	129.088398349	0.0	0.0	68.9711273958	0.0	0.0
49	123.309151788	27.0463544558	0.0	147.382374981	0.0	0.0	0.0	0.0	0.0	0.0	51.3659030828	0.0	0.0	0.0	0.0	129.088398349	0.0	0.0	68.9711273958	0.0	0.0
52	157.79887342	71.4927578503	15.2520544217	176.639964021	9.28451098533	16.2251462862	16.2937083084	8.27439589908	26.6739649986	11.5049189321	95.8900778487	17.2209894683	31.391186027	17.5969898118	19.5823625088	169.366786154	15.1675054722	15.92449624	109.626176069	17.9178516278	12.3282861648
53	81.3821729946	43.3007338157	9.91634606968	95.022501252	8.07259583401	15.167880447	13.6382368624	4.14693665624	18.6932407203	9.51068076051	49.3723904853	15.3867753852	33.0065179179	13.6657244289	12.1526074441	94.8922199518	12.9209952337	14.8147518418	57.5250471942	15.6135999556	10.7723115577
54	121.498372579	32.0699341594	0.0	143.628632842	0.0	0.0	0.0164556851333	0.0	0.897962015829	0.0	54.8140318801	0.0	0.0	0.00887600471649	0.374498987302	129.356443202	0.0	0.0	68.274494625	0.0	0.0
55	134.534694483	57.5653900861	12.589008515	156.888096284	8.06099422792	13.4818383382	14.3605556785	6.3873124868	21.4313282481	8.88474371451	75.5813231764	13.4421300413	22.7480052997	15.2587028035	16.5109760006	144.272935783	12.8597532821	13.7409854715	92.1652988746	12.9082299872	10.0832661349
56	122.096999491	97.1802878977	23.1381408293	137.17342844	18.836056946	35.3917210431	31.8321518285	9.67618553124	44.1413728566	22.1915884412	101.785352719	35.9024758988	77.0152084752	31.8918680034	28.5745417787	139.409244342	30.1489888787	34.5677542976	120.699034884	36.4317332296	25.1353936347
57	185.223491924	112.862102522	34.6896970329	204.169420347	22.1476353928	37.9561683155	38.4913738688	17.9418403463	56.743683076	26.5002792018	133.384758455	39.5597925441	70.1354002211	40.4361474247	43.1622917997	200.03019668	35.5905086113	37.2380123859	153.241577221	40.0695172238	28.8468545414
58	160.804510913	65.3697719025	0.0703864318033	178.379196286	0.164115092297	0.346446083916	1.75881050361	0.0116924351908	11.564967372	0.257800960631	94.8556874756	0.0338936900028	4.20613739258	2.47730163973	3.81818467471	175.939599441	0.920317766351	1.66262481077	104.419818901	0.0271954135342	0.0295742888362
59	132.370344062	61.0678033273	13.5034347676	145.623961875	8.95961960055	15.8725120479	15.1967289229	6.81399809382	23.7018392563	11.1353024898	81.9995093484	16.8665598121	31.4245807017	15.5664612519	16.3325541494	140.753302464	14.4301538829	14.830214612	98.4023031672	17.4840436072	12.0628700282
60	121.575751027	90.3907737662	26.3004113531	146.882422478	17.8354133517	30.607334806	31.8831600396	13.2013105806	48.264268982	20.4211297563	95.1379023653	30.6204121381	60.8366178336	34.5571452707	34.2631923077	137.064807706	28.6136878863	33.5470945287	109.44490791	30.3922735944	22.2421526786
61	126.017247691	28.9813863292	0.0	148.090415129	0.0	0.0	0.00781531449604	0.0	1.66293131888	0.0	54.0826440326	0.0	0.356865989184	0.0282906964451	0.0199635790049	131.643720303	0.0	0.0	72.5790618386	0.0	0.0
62	113.610513265	24.9111159461	0.0	138.292086387	0.0	0.0	0.0	0.0	0.0	0.0	47.3198848302	0.0	0.0	0.0	0.0	119.061505167	0.0	0.0	63.5564330795	0.0	0.0
65	185.071983608	96.6969262591	20.2426502495	200.850305008	13.1756682812	19.9867256022	22.0944413671	12.5736044472	39.588039594	16.0501420993	125.88666323	20.5624585289	39.0565467502	25.6902536427	28.2231486725	198.545731694	20.082120491	22.6455253165	138.225050662	23.6431518756	14.8295009726
66	224.852011275	197.920422269	73.3894747004	231.339546495	49.832044971	89.835811141	85.6833476736	36.4125790439	123.752453323	60.0860108409	206.215147851	93.6428483405	177.380571744	88.9395445488	90.4043295573	249.915642112	80.802008135	85.5876142784	235.217173492	95.350948072	66.5411586336
67	197.327130651	147.683914745	50.2424334862	213.329608978	33.0716955136	57.7302111997	57.4471288992	25.1959575289	83.7001860291	38.5845453456	159.172757955	59.3361637937	106.383265634	59.8789033805	63.1476739908	218.349525275	53.1461169096	55.7332718024	179.815773164	59.3479115578	43.2191217347
68	265.81289552	240.030644028	101.325812341	295.8454295	63.7470300606	106.696483817	112.914997233	52.5454642179	164.367481089	72.7491612797	239.100513064	108.40608832	185.447072425	120.430096997	128.396786247	294.205361586	102.060324032	108.446349736	271.913686113	106.481110812	80.6017519442
69	30.1450938904	26.9121578536	5.8451925612	56.6378968154	4.94666409745	9.21338404991	8.64229744112	2.41904638281	12.6300319708	5.66487981295	26.2647051328	9.06653797441	21.3015639834	9.07165460115	7.64544793805	36.8139133576	7.92334993003	10.0932411209	31.1438857652	9.1079333074	6.3118532257
70	148.334892859	87.1970541622	17.6343667834	168.123451911	12.3830495719	21.5522477087	22.6293380695	8.46662703252	36.4223712	13.8692554631	101.814386894	21.2303951501	42.9311244157	24.2511457148	24.6356410243	165.095378256	20.1113549625	23.2236474091	116.452930172	20.7286276718	15.5082131871
71	207.771765625	121.199124931	0.175966079508	221.364302176	0.410287730742	0.86611520979	4.38777277599	0.029231087977	25.3163163926	0.644502401579	155.428077178	0.0847342250069	9.6231785085	6.12807486116	9.72961460633	238.123118166	2.30079441588	4.15656202692	148.459072168	0.0679885338354	0.0739357220905
72	192.345655417	105.347468951	19.0384975317	202.800006269	12.4510522591	18.9362715664	21.6106346517	11.8096381476	42.9925146494	15.1963808184	136.211742785	19.3204793416	38.9468312931	25.3624106347	28.0865883076	208.338600463	19.3127617931	22.0903769883	146.658555805	22.2092096717	13.936359486
73	112.235749686	58.2728387675	14.7185430517	125.136927522	11.4977941086	21.8120823557	18.6916600242	6.22040498437	23.6024970932	13.9652084768	73.0371942264	22.8463713643	44.2441035109	17.6700614551	16.7980990629	120.645179233	18.3886573097	18.4902069289	92.1134977206	23.4203999333	16.08645495
74	105.693558675	23.1825895335	0.0	126.327749984	0.0	0.0	0.0	0.0	0.0	0.0	44.0279169281	0.0	0.0	0.0	0.0	110.647198585	0.0	0.0	59.1181091964	0.0	0.0
75	112.684754622	26.653152808	0.0	129.641386397	0.0	0.0	0.0112632473619	0.0	2.39657748898	0.0	49.2330262118	0.0	0.514306866765	0.0407718860532	0.0287710403305	117.492385269	0.0	0.0	66.0395620731	0.0	0.0
79	138.674047545	69.8240866275	10.0203301049	161.836652959	8.47999559562	15.794372657	14.8277088058	4.14693665624	22.3249548903	9.71122253649	85.1693237586	15.5426365276	36.5169668286	15.5580648912	13.38735642	153.228367717	13.5828855943	17.3026990644	103.430446804	15.6135999556	10.8203198155
80	124.761430759	107.158153423	31.5072744019	141.839161354	23.3075605233	41.4269255226	40.8004436307	14.2545001923	57.7612489914	25.6555464602	104.351258136	40.7912510409	80.4413317228	42.3062459068	40.8273268253	143.481095559	37.1313431488	42.2812600147	124.203733859	39.5596162784	29.6482853571
81	155.655722928	74.5985840696	25.791761251	176.313564092	15.381064693	25.8054537882	26.8257137457	14.2215892971	39.8203406716	19.4406989926	99.0942635145	27.753308072	48.9590406266	28.9178221972	31.0161756863	163.653150189	24.901804339	26.0004369072	118.427277309	29.0317308882	20.1021551347
82	124.719713834	105.35677945	37.3532070188	136.991903796	25.8524431654	46.2492454951	44.0446992621	18.3183752684	61.9589057879	31.6472522891	112.789004541	48.4218442027	93.7928983125	45.3066752196	44.8343282985	137.902357612	41.5937089901	44.6970752156	131.180593853	49.9040350575	34.4585499582
83	123.309151788	27.0463544558	0.0	147.382374981	0.0	0.0	0.0	0.0	0.0	0.0	51.3659030828	0.0	0.0	0.0	0.0	129.088398349	0.0	0.0	68.9711273958	0.0	0.0
84	161.745769802	63.7882254923	8.63244696623	177.654096164	5.2090791105	8.77504097135	9.82686192352	4.74637598329	21.2135917989	6.60913347785	93.2117711528	9.26804953567	18.9580478889	10.9170324285	12.1373258144	172.340455394	8.7607603295	9.49812470777	110.526106524	9.69084133618	6.71550552264
85	142.279680897	55.1374461656	0.0	162.56506731	0.0	0.0	0.0658227405332	0.0	3.59184806331	0.0	79.6141123676	0.0	0.0	0.035504018866	1.49799594921	154.039631705	0.0	0.0	87.7593262039	0.0	0.0
86	126.088074195	87.4558328614	22.7020525811	143.234345055	17.3657394358	31.5721231733	29.5207343748	9.51397042658	39.4692788004	18.7742299108	92.5022834631	31.2284260656	57.1007536926	28.9044809281	28.9553511129	141.005876135	27.5069609813	28.6385532672	111.768862616	29.882372649	22.8515504634
87	160.527381153	91.1979115291	17.5991735675	182.939915213	12.3009920257	21.3790246667	21.7970366484	8.46078081492	33.828503465	13.7403549828	107.105404778	21.2134483051	41.006488714	23.0499397556	23.7195903181	177.237071295	19.6511960793	22.3923350037	122.44551233	20.715029965	15.4934260427
88	219.473669915	133.066475257	39.216295544	230.636417625	24.0142022268	40.2826092343	42.9514891623	21.0442219182	72.1017182813	29.0471420038	161.386041105	42.0709763116	76.2585770872	46.4278624557	50.278176336	236.058631014	39.0180022648	41.4180000921	183.448663958	42.8275910527	30.8293794226
91	197.768907158	125.918329598	47.1875841365	221.41089098	29.373307901	49.1863253233	51.8734457423	24.7847395624	75.7969944413	34.2219935859	142.84176885	50.5440183576	87.014390451	55.4397578826	59.1760237479	212.969787939	47.1298809861	49.9082768601	168.155539948	50.3040094189	37.3825109611
92	144.189989248	54.8553338783	10.3708573496	164.894971952	7.15991560243	9.98800755312	10.9185599368	7.05741594669	17.3891310839	8.45834686027	78.8107552301	10.0354829609	18.0641477025	13.2264202375	14.2842138124	153.256384566	10.0918425804	11.7609398751	91.7233442362	12.5047706287	7.20606681894
93	90.2728287457	30.1786529885	4.90618101722	104.887744781	3.8325980362	7.27069411855	6.23055334139	2.07346832812	7.86749903108	4.65506949227	45.040673847	7.61545712143	14.7480345036	5.89002048502	5.59936635431	96.8498232687	6.12955243655	6.16340230963	57.6758021731	7.80679997778	5.36215165
94	90.9267719225	52.4585158416	13.8041167992	105.348156516	10.599168736	19.4214086459	17.8674160155	5.79371937735	23.2194079078	11.7146497015	59.7011764513	19.4219415935	35.9243940981	17.3928127042	17.09010924	99.6298655287	16.8182567089	17.4009777884	75.3513227365	18.8445863134	14.1068510567
95	169.356220861	93.8899190191	15.7540072288	185.259366056	10.452889534	18.5179307226	17.7779941078	7.94966444279	28.8549263157	12.9911862381	117.82940005	19.6776531141	36.2456671646	18.1589316646	20.342102121	184.674397549	16.83517953	17.3019170474	127.867938964	20.398050875	14.0733483663
96	117.004337443	32.4348522352	0.0	147.408633126	0.0	0.0	0.0164556851333	0.0	0.897962015829	0.0	53.7490323552	0.0	0.0	0.00887600471649	0.374498987302	124.299453916	0.0	0.0	67.7185849889	0.0	0.0
97	61.785924883	24.8995183567	0.0	156.310076128	0.0	0.0	0.0	0.0	0.00247375516115	0.0	24.9784781084	0.0	0.0	0.0243013079503	0.0329095291339	70.2835741319	0.0	0.0	38.3215610095	0.0	0.0
98	106.781235101	55.5549664684	9.91634606968	135.661995956	8.07259583401	15.167880447	13.6382368624	4.14693665624	18.696951353	9.51068076051	65.0900485784	15.3867753852	33.0065179179	13.7021763908	12.2019717378	118.107787229	12.9209952337	14.8147518418	83.6088723769	15.6135999556	10.7723115577
99	102.644685466	27.0007573833	0.0	121.279020421	0.0	0.0	0.01234176385	0.0	0.673471511871	0.0	46.572711361	0.0	0.0	0.00665700353737	0.280874240477	108.410104927	0.0	0.0	58.9460146481	0.0	0.0
100	181.817818837	98.2092267836	0.0	199.053229942	0.0	0.0	0.16044293005	0.0	8.75512965433	0.0	125.331296429	0.0	0.0	0.0865410459858	3.65136512619	202.75000806	0.0	0.0	121.629285379	0.0	0.0
101	186.318485533	103.683293886	0.0	203.027911092	0.0	0.0	0.1727846939	0.0	9.4286011662	0.0	131.020942072	0.0	0.0	0.0931980495231	3.93223936667	208.41628573	0.0	0.0	125.679912917	0.0	0.0
102	141.68687413	49.3987951229	0.0	163.612323013	0.0	0.0	0.0503955357208	0.0	2.75000867348	0.0	74.5986227879	0.0	0.0	0.0271827644443	1.14690314861	152.225698835	0.0	0.0	85.5111898393	0.0	0.0
104	154.784575995	64.524321094	11.7018176046	175.443854492	6.97844601814	11.7080299594	12.2045227047	6.45238773664	19.8999751611	8.82031713553	90.4065102011	12.5917786623	22.2128980621	13.1382448769	14.8367558827	164.889761195	11.2980408575	11.7964945227	104.974718637	13.1718038289	9.12042223703
105	163.269912921	77.4935505572	25.791761251	182.034021351	15.381064693	25.8054537882	26.829827667	14.2215892971	40.0448311755	19.4406989926	103.102927256	27.753308072	48.9590406266	28.9200411984	31.1098004331	172.227628177	24.901804339	26.0004369072	122.320282027	29.0317308882	20.1021551347
106	132.780605559	67.4808099793	18.4096157848	147.542605679	12.7922176368	23.1432061665	21.4112391072	8.88746642194	29.4574259606	15.7903719821	85.9143113602	24.4820169335	45.8157492161	21.4237530381	21.724707431	142.788982834	20.5597063194	20.9936169217	103.568590726	25.290843585	17.4250216782
107	139.314161896	131.62960008	31.7056259336	153.353625869	25.35747841	47.1092599993	44.3614238823	13.901207774	65.9577930265	29.3027422758	128.169486622	46.8264780965	106.36392289	46.8207024571	41.3544695011	163.934973922	40.8241180117	50.5144315986	148.674582369	47.2746078872	32.6783673253
108	164.202718169	91.5567026973	14.8084913087	185.852518775	9.87979298778	16.4597189728	18.1748146333	7.45186456793	32.4898306329	10.5994997389	108.457777704	15.8643230476	31.0512068995	20.0555004628	21.2727810046	181.435952418	15.7752509166	18.9337548098	121.573921229	15.0596016518	11.8198201248
109	104.158981081	28.8254464173	0.0	123.590813714	0.0	0.0	0.0164556851333	0.0	0.897962015829	0.0	48.4728212926	0.0	0.0	0.00887600471649	0.374498987302	110.362570825	0.0	0.0	60.3080095228	0.0	0.0
110	44.2121983206	32.3264647712	0.0	150.248772714	0.0	0.0	0.0	0.0	0.0210269188697	0.0	18.4458428886	0.0	0.0	0.206561117577	0.279730997638	57.6824196439	0.0	0.0	36.5561196296	0.0	0.0
111	47.8100369334	35.5237377566	8.59725375033	103.953826718	5.12702156435	8.60181792939	8.9419045819	4.74052976569	13.2845787888	6.48023299753	31.3815479549	9.25110269067	16.3196802089	9.74862995151	10.4868181099	56.209790109	8.30060144633	8.66681230239	43.3500173181	9.67724362941	6.70071837822
112	108.294512273	23.734555951	0.0	135.256951006	0.0	0.0	0.0	0.0	0.0	0.0	45.0975689696	0.0	0.0	0.0	0.0	113.663895742	0.0	0.0	60.5963973984	0.0	0.0
113	116.585084872	51.0024384639	3.99175476471	142.852381723	2.93397266357	4.88002040882	5.44744854557	1.64678272111	9.72931488522	2.40451071698	65.6753327373	4.19102735063	6.42832509084	5.63496174597	6.83031421757	128.469455305	4.55915183582	5.07417316914	75.5477889711	3.23098635782	3.38254775669
114	190.609768323	99.200353817	12.6593949468	196.878968876	8.22510932022	13.8282844221	16.1378731482	6.39900492199	40.1884996946	9.14254467514	128.402804111	13.4760237313	28.7384726382	17.8663629195	19.9608548362	207.43811605	13.7800710485	15.4036102823	145.905129754	12.9354254008	10.1128404238
117	152.074282411	62.032783326	0.0	172.785771901	0.0	0.0	0.0788799689542	0.0	4.30436140196	0.0	87.7301600124	0.0	0.0	0.0425469356519	1.79515275435	165.303303458	0.0	0.0	94.8599207857	0.0	0.0
118	126.149262698	47.1637282437	0.0	143.735114916	0.0	0.0	0.0617088192499	0.0	3.36735755936	0.0	66.9860192675	0.0	0.0	0.0332850176868	1.40437120238	141.372280823	0.0	0.0	69.1411376967	0.0	0.0
119	82.5893546506	11.9548092114	0.0	98.6738948965	0.0	0.0	0.0	0.0	0.0	0.0	24.6876271696	0.0	0.0	0.0	0.0	95.9668540575	0.0	0.0	27.1603031658	0.0	0.0
120	202.612614583	153.230378133	50.7273324039	219.651401838	36.5910037711	66.3343131888	61.8505687244	23.5686522212	84.1945404713	43.4959354416	164.274510518	68.5418366029	131.066341441	62.1171262346	61.1188998501	226.403978181	58.5995597084	61.8761588543	194.598557732	69.4262734833	49.0049026709
121	75.4376580213	50.0031245879	11.5690704146	85.7653863786	9.41802847302	17.6958605216	15.9112763394	4.83809276562	21.8087808404	11.0957942206	55.4044462219	17.9512379494	38.5076042376	15.943345167	14.1780420181	84.3683406337	15.0744944393	17.2838771488	67.7993317599	18.2158666148	12.5676968174
122	175.189352069	166.201847491	50.8425865133	188.061197785	36.5810536821	65.2913854306	63.8641313505	24.5889309377	93.9490491177	43.7187553338	166.214262277	66.6098993909	140.251457698	67.7963419164	63.7823811351	201.583621395	58.8590183248	69.2571845681	190.161463576	68.0657307771	47.1529546734
123	115.312333175	46.5039729329	8.59725375033	152.735991002	5.12702156435	8.60181792939	8.95013242446	4.74052976569	13.7273754088	6.48023299753	62.0519436524	9.25110269067	16.3196802089	9.69231468399	10.5917937807	124.030265546	8.30060144633	8.66681230239	78.6013690403	9.67724362941	6.70071837822
124	54.7170252603	15.4549774804	0.0	78.1747250618	0.0	0.0	0.0	0.0	0.00371063274172	0.0	22.8455033114	0.0	0.0	0.0364519619254	0.0493642937008	59.0280589059	0.0	0.0	32.5448152779	0.0	0.0
125	104.677267606	24.4553121501	0.0	124.64484013	0.0	0.0	0.00411392128333	0.0	0.224490503957	0.0	44.8761817391	0.0	0.0	0.00221900117912	0.0936247468255	109.901500699	0.0	0.0	59.060744347	0.0	0.0
126	168.108803475	131.540781707	46.3642792954	185.916986347	29.3100042481	49.047332944	52.0153437748	23.9024672261	77.1184506268	33.1344641411	137.52267001	49.5774928146	84.563696108	55.4109444737	59.6844037368	185.834978956	46.8798612928	49.889768717	154.203586454	48.4019335911	36.950516783
127	181.390941998	85.0363727678	0.175966079508	193.015867131	0.410287730742	0.86611520979	4.31659852996	0.029231087977	25.1418287582	0.644502401579	119.957683438	0.0847342250069	10.6937764761	6.16190992338	7.63613616635	202.347621891	2.30079441588	4.15656202692	128.228064377	0.0679885338354	0.0739357220905
131	57.6568333482	9.33133495317	0.0	72.2761453282	0.0	0.0	0.0	0.0	0.00123687758057	0.0	17.433976307	0.0	0.0	0.0121506539751	0.0164547645669	67.2926074406	0.0	0.0	19.8451285682	0.0	0.0
132	64.8501748402	20.1124156794	0.0	80.6985687058	0.0	0.0	0.0205696064166	0.0	1.12492627495	0.0	28.1542655692	0.0	0.0	0.0353963138459	0.501033263261	75.5695120952	0.0	0.0	29.5936103684	0.0	0.0
133	109.252045122	33.2115078576	0.0	132.560844624	0.0	0.0	0.0205696064166	0.0	1.12492627495	0.0	51.9500090154	0.0	0.0	0.0353963138459	0.501033263261	116.866930762	0.0	0.0	64.8117581996	0.0	0.0
134	113.130964378	37.9020656029	5.72387785343	131.713159303	4.47136437557	8.48247647164	7.26897889829	2.41904638281	9.1787488696	5.43091440764	57.3476320315	8.884699975	17.2060402542	6.87169056586	6.53259408002	119.65785766	7.15114450931	7.1906360279	74.6865986779	9.1079333074	6.25584359167
135	128.491957998	121.204903935	34.0165174563	144.730231984	26.9045983849	51.1278707365	44.3415177937	13.9357392329	59.8499011945	32.0697028147	125.014050298	52.7088795747	109.558507577	43.977708611	39.5096101149	155.365134862	43.0749527697	47.6836036961	149.362776905	52.6680407079	36.7894646394
136	65.0566613074	50.1067828164	13.6074188028	74.943408389	9.36701936216	16.4990042579	16.3619298667	6.81399809382	24.7726600916	11.3358442658	54.2252491115	17.0224209545	34.5781636232	17.4216350131	17.175530777	73.6180916943	15.0920442435	17.3181618346	60.823889664	17.4840436072	12.110878286
137	50.6434628142	16.4941335789	0.0	65.9872199667	0.0	0.0	0.0185476960439	0.0	1.80230255023	0.0	25.8913793457	0.0	0.176441273206	0.0253147402699	0.297381241906	62.0256517176	0.0	0.0	29.0947766879	0.0	0.0
138	84.8838061177	45.5396302145	0.0	93.0275690388	0.0	0.0	0.0740505830999	0.0	4.04082907123	0.0	58.2483997891	0.0	0.0	0.0399420212242	1.68524544286	94.5901795314	0.0	0.0	56.6779678783	0.0	0.0
139	136.489667938	52.7715463688	0.0	160.654853036	0.0	0.0	0.0617088192499	0.0	3.36735755936	0.0	76.0253494685	0.0	0.0	0.0332850176868	1.40706142035	148.506979278	0.0	0.0	84.2972305709	0.0	0.0
140	105.88509288	46.8853363601	0.0	147.662463642	0.0	0.0	0.0493670553999	0.0	2.69388604749	0.0	60.7809894906	0.0	0.0	0.0266280141495	1.16116001344	124.66272164	0.0	0.0	69.2351110429	0.0	0.0
144	1.52656264595	2.81316838421	0.0	11.2085240001	0.0	0.0	0.0	0.0	0.00346325722561	0.0	0.750283552651	0.0	0.0	0.0340218311304	0.0460733407874	2.86279039042	0.0	0.0	2.46085163074	0.0	0.0
145	13.9049236899	26.5975620664	0.0	84.4166367425	0.0	0.0	0.0	0.0	0.0303035007241	0.0	6.62954351452	0.0	0.0	0.297691022391	0.40314173189	26.5361790383	0.0	0.0	22.3470976114	0.0	0.0
146	145.655068669	107.924856136	30.0903881261	210.332429627	17.9445754752	30.1063627529	31.3446617849	16.5918541799	49.0847781394	22.6808154914	115.317210687	32.3788594174	57.1188807311	33.848402155	37.3930103656	162.516134813	29.0521050621	30.3338430584	129.425358494	33.8703527029	23.4525143238
147	142.532761101	49.6226939827	11.7018176046	164.623889137	6.97844601814	11.7080299594	12.1709256809	6.45238773664	18.0666360454	8.82031713553	74.9180303977	12.5917786623	22.2128980621	13.1201230339	14.0721537836	149.464894204	11.2980408575	11.7964945227	93.9480103411	13.1718038289	9.12042223703
148	134.113586412	54.7531604537	12.0993335745	172.28653578	8.3532348695	11.6526754786	12.7239212018	8.23365193781	19.501602834	9.86807133698	74.8860703499	11.7080634544	21.0748389862	15.4230571062	16.3372295006	141.356186953	11.7738163439	13.721096521	90.3124323473	14.5888990668	8.40707795543
149	53.1630320814	34.892416318	4.77836193327	102.395269849	3.89826782937	6.42426472189	7.68067943103	1.92124650796	12.1830945878	3.03922790845	30.3361473082	5.07136990849	11.5952363351	8.74819772517	7.98612647793	63.3313080233	6.09121589584	8.82247379031	39.4206837306	3.76948408412	4.00231535018
150	120.580264626	46.9727926287	0.0	103.144761094	0.0	0.0	0.111021819113	0.0	22.7286570273	0.0	76.7305375127	0.0	4.57048549472	0.384121750759	0.274095902377	132.68717806	0.0	0.0	95.113753846	0.0	0.0
151	85.6163026271	34.0990670387	0.0	93.3626510116	0.0	0.0	0.0475144655564	0.0	4.0353312423	0.0	49.2606270399	0.0	0.416343654048	0.0537164901911	0.897121812544	97.0776908843	0.0	0.0	54.9271916031	0.0	0.0
152	201.118103075	113.634677498	0.246352511311	217.087993666	0.574402823039	1.21256129371	6.04592782427	0.0409235231679	33.0372819162	0.90230336221	148.907749049	0.11862791501	14.30513722	8.58318439765	11.0622421602	233.80933939	3.22111218223	5.81918683769	149.809007385	0.0951839473696	0.103510010927
